name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"11,209,490,844","13,735,721,939","8,544,636,239","44,359,256,957","51,958,471,147","12,469,979,864","7,212,739,835","1,624,212,132","992,736,202"
EnterpriseValue,"8,374,770,844","11,072,726,939","5,588,848,239","40,254,748,957","49,321,626,147","11,212,036,864","6,896,164,835","1,340,275,132","740,511,202"
ForwardPeRatio,"24.039","30.675","370.37",,"3,333.333","357.143","555.556",,
PegRatio,"44.956",,,,"34.313","3.406","69.766",,
PsRatio,"2.717","3.405","2.438","17.476","31.02","11.753","15.215","5.775","9.883"
PbRatio,"1.152","1.376","0.865","4.289","9.637","3.175","20.576","6.247","9.525"
EnterprisesValueRevenueRatio,"2.016","2.666","1.461","14.165","27.995","9.883","10.608","3.359","2.67"
EnterprisesValueEBITDARatio,"-79.089","-104.567","-7.434","-61.251","-143.694","-43.23","-77.363","-28.33","-25.412"
