name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"19,788,664,556","18,718,930,067","25,977,005,982","35,562,395,309","21,771,179,629","20,696,248,026","32,182,042,399","25,990,535,645","27,996,286,600","28,789,800,174","29,874,555,700","30,096,956,730","14,491,606,635","18,126,953,211","38,550,183,191","47,861,057,517","59,294,797,411","152,244,374,700","83,211,266,018","81,140,123,682","73,081,139,571","81,536,971,820","74,212,560,685","116,211,613,868","204,285,253,450","222,306,014,527","72,938,050,168","21,195,938,176","17,263,665,600","11,684,846,400"
EnterpriseValue,"16,473,366,935","16,891,933,678","21,873,289,614","31,546,412,900","20,311,217,881","20,925,882,783","29,745,534,590","22,363,770,164","21,935,590,842","24,158,581,211","23,466,131,115","26,327,180,942","8,111,869,443","11,563,668,746","29,245,779,160","42,602,861,466","55,989,792,811","136,941,397,012","73,203,070,652","68,560,104,881","57,417,160,806","66,901,953,389","64,983,570,370","111,677,617,903","201,671,666,874","219,180,011,382","70,751,050,169","19,793,939,719","16,948,665,993","10,893,037,826"
PeRatio,"27.464","4.479","14.51",,"23.994",,,,,,"24.86",,,"20.673","15.519","37.37","10.688","14.348","15.605","18.831","16.469","17.97","20.803","59.89","45.443","87.846","35.861","282.743","25.005",
ForwardPeRatio,"10.235","10.661","9.747","15.924","15.06","13.333","16.42","12.151","18.215","15.456","20.576","19.194",,"14.837","11.312",,"20.747",,,,,,,,,,,,,
PegRatio,"0.408",,"8.332","2.202","4.173","2.177","1.409","0.661","2.549","0.937","0.425","1.41",,"2.817","1.73",,"2.12",,,,,,,,,,,,,
PsRatio,"0.827","0.717","1.037","1.393","0.809","0.796","1.272","0.961","1.169","1.903","2.116","0.863","0.367","0.335","0.679","0.814","0.833","2.025","1.604","2.385","1.818","2.186","2.354","4.224","7.851","11.354","4.521","33.024","30.958",
PbRatio,"0.889","0.803","1.235","1.9","1.18","1.294","1.901","1.313","1.4","2.83","2.946","3.291","1.388","1.102","2.02","2.566","2.991","7.057","5.643","5.341","3.789","4.281","4.948","10.683","22.444","29.856","12.232","5.34","5.046","3.43"
EnterprisesValueRevenueRatio,"0.74","0.759","0.878","1.421","0.929","0.898","1.318","0.966","0.928","1.923","1.995","2.232","0.527","0.724","0.689","1.04","1.104","2.682","1.78","2.007","1.956","2.275","2.163","3.574","6.621","11.053","5.304","2.244","2.498","1.663"
EnterprisesValueEBITDARatio,"5.596","5.738","6.168","9.776","9.585","9.834","21.602","14.065","40.472","12.031","13.894","18.157","19.594","40.292","7.634","14.149","8.497","14.454","11.808","12.822","11.062","10.898","10.66","26.654","30.07","41.938","23.593","10.534","15.121","12.209"
