name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,811,239,422","3,402,450,937","2,471,878,162","9,504,398,610","30,739,268,386"
EnterpriseValue,"1,841,064,422","2,377,469,937","1,422,805,162","8,028,596,610","30,671,968,386"
PbRatio,"2.1","2.411","1.792","5.798",
EnterprisesValueEBITDARatio,"-4.685","-6.05","-3.811","-268.884","-18.556"
