name,ttm,08/31/2024,08/31/2023,08/31/2022,08/31/2021,08/31/2020,08/31/2019
MarketCap,"1,242,377,960","742,053,788","973,928,766","731,754,618","492,859,540","101,939,851","198,054,253"
EnterpriseValue,"1,332,742,960","816,980,788","1,004,190,766","784,273,618","569,801,540","141,959,851","203,512,253"
PeRatio,"445.4",,"1,456.167",,,,"130.203"
ForwardPeRatio,"625","5,000","161.29","232.558",,,
PsRatio,"4.852","3.247","4.984","5.608","10.009","1.746","3.293"
PbRatio,"7.644","4.462","6.097","8.134","13.088","1.95","9.278"
EnterprisesValueRevenueRatio,"5.603","3.603","5.755","6.175","13.409","2.431","3.384"
EnterprisesValueEBITDARatio,"416.873","77.38","128.676","405.519","-59.522","-11.015","52.86"
