name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"2,670,436,234","2,272,675,934","1,837,289,423","2,508,251,316","402,063,144","344,214,518","147,418,982"
EnterpriseValue,"3,536,158,234","3,153,011,934","2,770,463,423","3,077,408,316","1,161,656,144","1,271,179,518","390,662,982"
PeRatio,"13.308","11.329","6.691","10.29","9.362","22.309","11.38"
ForwardPeRatio,"8.157","7.468","6.382","6.752","6.452","5.519","6.27"
PsRatio,"3.45","2.916","2.223","3.14","2.306","3.119","1.641"
PbRatio,"2.536","2.112","1.693","2.891","2.541","2.802","1.563"
EnterprisesValueRevenueRatio,"4.307","3.84","3.241","3.457","1.498","2.076","0.945"
EnterprisesValueEBITDARatio,"8.968","7.996","6.295","7.854","3.531","6.948","3.015"
