name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"3,466,636,436","339,843,772","778,588,397","3,192,806,663","2,176,117,730"
EnterpriseValue,"3,401,628,436","342,857,884","755,249,891","3,046,834,849","1,934,438,464"
PeRatio,"0.596","1.397","5.823","14.614","20.831"
PsRatio,"0.823","1.108","6.578","14.775","16.413"
PbRatio,"0.103","0.305","0.621","1.34","4.107"
EnterprisesValueRevenueRatio,"20.288","2.555","6.894","30.349","386.778"
EnterprisesValueEBITDARatio,"18.887","1.949","4.382","23.09","14.814"
