name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"743,288,934","368,771,352","980,449,769","5,600,984,546","7,976,583,010","1,482,041,188","830,019,927","321,627,008","103,879,090","96,774,840","103,464,076","128,326,022"
EnterpriseValue,"531,652,934","123,994,352","586,235,769","5,031,343,546","7,573,267,010","1,220,455,188","633,695,927","267,205,008","69,895,090","43,046,840","67,934,076","134,946,022"
PeRatio,,,,,,,,,,,"0.65",
PsRatio,"11.602","3.453","14.104","99.148","393.944","134.262","159.203","60.073","16.704","58.27",,"74.537"
PbRatio,"2.018","0.916","1.895","7.669","18.797","5.529","4.772","7.032","4.094","2.151","3.081",
EnterprisesValueRevenueRatio,"8.368","1.952","6.088","90.093","240.926","114.275","133.691","65.077","15.878","17.707",,"138.976"
EnterprisesValueEBITDARatio,"-3.087","-0.72","-1.99","-23.829","-60.587","-12.955","-9.948","-6.563","-2.259","-1.589","-2.735","-6.911"
