name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,08/31/2005,08/31/2004,08/31/2003,08/31/2002,08/31/2001,08/31/2000
MarketCap,"20,444,860,379","17,992,037,361","9,775,178,364","18,779,941,148","12,968,346,541","6,748,493,863","3,793,077,884","4,305,530,519","2,530,018,613","1,867,306,893","1,846,660,021","1,607,932,182","1,271,042,319","1,178,819,289","992,769,752","686,629,590","246,465,022","995,518,482","1,436,578,714","1,413,878,677","584,103,024","1,067,378,112","642,579,667","836,757,852","760,028,660"
EnterpriseValue,"24,634,058,379","22,894,860,361","14,952,746,364","19,293,379,148","13,646,161,541","7,448,200,863","4,148,809,884","4,381,798,519","2,727,016,613","2,231,197,893","2,241,086,021","1,249,150,182","920,628,319","1,086,082,289","900,032,752","689,717,590","295,114,022","882,348,482","1,211,695,714","1,161,563,677","477,790,024","1,004,125,112","559,544,667","749,830,852","678,016,660"
PeRatio,"113.283","90.09","33.636","50.21","49.282","24.797","30.321","31.392","28.871","26.02","101.615","24.66","18.36","10.64","11.857",,,"23.324",,"87.083","24.875","245.333",,"22.642","185.417"
ForwardPeRatio,"42.735","37.594","18.519","35.842","35.461","21.882",,"18.45",,,"14.837","18.051","14.493","12.407","9.681",,,,,,,,,,
PegRatio,,,,,,,,"0.826",,,"1.562","1.899","1.208","1.063","0.842",,,,,,,,,,
PsRatio,"5.823","4.933","3.087","8.674","7.404","4.401","2.668","3.354","2.238","1.728","2.098","2.395","1.775","1.54","1.445","1.554","0.445","1.722","2.404","2.258","1.76","4.292","3.069","2.558","1.576"
PbRatio,"5.998","5.349","3.139","11.659","9.958","6.026","3.5","4.224","2.819","2.425","2.435","2.19","1.829","2.112","2.14","1.964","0.733","1.168","1.454","1.382","1.569","3.262","2.034","2.679","2.836"
EnterprisesValueRevenueRatio,"6.991","6.497","4.556","8.392","7.339","4.681","2.676","3.264","2.32","2.064","2.329","1.801","1.286","1.45","1.307","1.73","0.532","1.409","1.801","3.244","1.417","3.999","2.545","2.19","1.974"
EnterprisesValueEBITDARatio,"28.243","26.249","20.232","29.3","25.298","14.708","9.978","13.723","10.622","9.596","21.618","9.242","6.692","6.625","6.153","-2,148.653","-1,372.623","10.085","9.965","34.228","7.623","38.583","22.998","9.521","6.824"
