name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987
MarketCap,"1,680,704,449","1,763,726,568","1,310,843,776","1,318,341,509","952,716,296","1,213,529,351","844,297,989","413,105,954","575,269,718","321,113,093","742,816,689","792,037,827","608,496,751","521,647,768","578,894,850","261,738,950","146,976,709","323,459,539","316,011,429","379,602,205","595,719,818","454,190,714","349,094,490","237,628,998","199,181,845","331,463,164","370,486,460","223,464,040","126,121,994","101,414,560","67,033,422","42,307,365","22,089,381","14,153,007","9,947,952","11,348,340","15,233,189","13,370,323"
PeRatio,"9.321","9.837","8.805","10.295","22.071","16.627","11.842","11.325","19.848","81.333","11.25","21.146","38.143","10.91",,"14.4","6.722","8.94","9.885","7.444","9.737","9.706","12.861","26.073","11.02","12.247","17.728","13.984","32.398","35.528","44.578","52.762","122.365","1,538.559",,,,"58.861"
ForwardPeRatio,,,,,,,,,,,,"20.367","9.452","8.547","9.681","4.369",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"2.544","1.182","1.069","1.21","0.397",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.652","2.852","2.487","2.852","2.158","3.254","2.454","1.313","1.932","1.008","2.185","2.841","3.024","2.735","2.919","1.271","1.486","2.811","2.679","3.178","4.337","4.191","4.508","2.591","2.808","4.135","5.741","4.223","3.226","2.594","2.747","1.734","1.331","1.573","1.296","1.645",,
PbRatio,"1.408","1.61","1.319","1.251","0.98","1.268","1.064","0.542","0.768","0.439","0.985","1.125","0.885","0.758","0.871","0.998","0.76","1.11","1.114","1.39","2.628","2.701","3.266","2.793","2.361","3.663","3.462","2.5","1.809","1.455","1.759","1.36","0.905","0.664","0.515","0.588",,
