name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"4,041,537,472","1,270,413,054","952,418,319","3,499,062,304"
EnterpriseValue,"4,121,379,472","1,298,261,054","571,383,319","3,362,031,304"
PsRatio,"5.926","2.293","2.119","11.241"
PbRatio,"8.723","2.544","1.632",
EnterprisesValueRevenueRatio,"6.161","2.362","1.276","11.11"
EnterprisesValueEBITDARatio,"-6.043","-24.318","-4.009","-28.639"
