name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,911,890,169","1,891,698,948","1,441,502,757","1,772,296,367","1,404,447,336","1,428,282,968","1,183,317,859","1,192,452,505","1,115,498,709","878,539,431","904,871,561"
PeRatio,"7.977","8.276","13.088","7.849","8.574","10.843","8.656","10.051","10.924","10.671","9.761"
ForwardPeRatio,"8.764","9.407","8.396","11.299","9.814","10.893",,,,,
PegRatio,,,,"1.256",,,,,,,
PsRatio,"6.483","6.783","11.544","7.574","7.505","9.021","7.837","8.897","9.123","9.244","9.277"
PbRatio,"1.278","1.273","1.091","1.416","1.231","1.289","1.103","1.234","1.186","1.041","1.079"
