name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015
MarketCap,"1,875,820,058","1,581,846,298","2,001,975,444","1,878,051,783","510,741,633","461,304,606","935,777,033","1,173,924,828","3,157,473,195","2,735,051,366"
EnterpriseValue,"2,743,207,058","2,817,583,298","2,760,400,444","2,205,696,783","1,074,880,633","1,172,609,606","1,810,206,033","2,276,684,828","3,773,214,195","3,670,971,366"
PeRatio,"3.439","4.051","4.978","35.633",,,,,"25.745","17.714"
ForwardPeRatio,"6.906","6.506","5.465","13.477",,"14.556","16.835","11.696","18.018",
PegRatio,,,,,,,"1.683","0.468",,
PsRatio,"0.665","0.511","0.753","0.923","0.276","0.218","0.403","0.483","1.485","1.263"
PbRatio,"1.732","1.113","1.943","2.851","0.844","0.693","0.762","0.933","1.92","3.018"
EnterprisesValueRevenueRatio,"0.982","0.915","0.907","0.991","0.612","0.57","0.784","0.894","1.662","1.762"
EnterprisesValueEBITDARatio,"-13.344","13.944","3.842","6.301","-16.696","-2.173","349.191","-20.104","11.251","14.643"
