name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"84,469,125,728","87,255,682,112","54,136,649,146","105,475,410,760","87,962,119,600"
EnterpriseValue,"75,475,125,728","78,602,682,112","46,870,247,146","99,985,705,760","85,721,000,600"
PeRatio,"46.944","16.562","35.477",,
ForwardPeRatio,"29.499","29.07","27.933","128.205",
PegRatio,"19.769","1.377",,,
PsRatio,"8.098","9.451","7.129","19.585","21.123"
PbRatio,"9.952","9.521","9.738","23.708","273.834"
EnterprisesValueRevenueRatio,"6.963","8.187","5.837","18.798","23.642"
EnterprisesValueEBITDARatio,"32.076","27.226","25.508","362.267","-19.551"
