name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"39,639,784,912","27,234,692,549","23,665,612,154","12,910,894,691","17,064,529,699","14,671,373,018","9,484,884,436","10,714,585,626","9,405,505,419","5,704,398,386","5,333,439,199","4,579,326,914","9,013,329,647","6,148,822,823","12,921,911,687","8,514,091,208","7,946,341,760","7,779,496,594","4,991,097,187","1,933,258,211","1,183,500,711","1,019,550,534","1,242,843,754","668,424,559","336,836,880","408,508,625","227,337,000","245,444,000","561,386,000","497,000,000","420,601,250","510,605,575","131,875,879","117,121,366","188,104,784"
EnterpriseValue,"40,272,090,912","28,977,678,549","24,314,388,154","14,358,851,691","18,425,090,699","16,135,430,018","10,599,572,436","11,101,648,626","9,884,475,419","6,696,061,386","6,503,860,199","5,342,837,914","9,517,115,647","6,548,147,823","13,370,667,687","8,953,531,208","8,017,454,760","7,395,638,594","4,602,552,187","1,957,643,211","1,213,361,711","1,048,510,534","1,233,659,754","794,510,559","498,054,880","511,912,625","257,957,000","256,706,000","558,832,000","481,334,863","383,921,512","462,567,870","131,875,879","117,121,366","188,104,784"
PeRatio,"40.232","10.589","36.613","20.129","26.608",,"87.826","39.47","120","525.6",,"35.173","28.983","51.886","38.35","98.182","102.66","52.529","35.861","42.043","24.554",,"247.667",,,,,,"1,918.597","32.051","34.274","81.236","26.559",,
ForwardPeRatio,"14.815","24.691","26.316","18.116","18.315","32.363",,"42.553","41.667","57.804","25.84","31.25","21.186","11.186","27.548",,"69.93",,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"2.034","2.752",,"1.188",,,,,,,,,,,,,,,,,,
PsRatio,"5.089","4.203","3.815","3.416","5.765","6.368","4.269","4.9","4.422","2.828","2.528","2.762","4.691","3.477","8.383","13.729","19.672","15.863","11.238","7.91","6.23","7.896","10.842","7.002","7.051","13.295","5.06","5.208","7.118","7.285","7.086","7.776","2.345","1.633","2.598"
PbRatio,"1.948","1.368","1.472","2.209","3.123","3.087","1.914","2.184","2.119","1.377","1.342","1.326","2.646","1.666","3.53","3.074","3.156","3.778","4.088","3.783","2.517","2.544","3.125","3.163","2.614","3.008","1.589","2.584","3.824","3.801","3.506","4.442",,,
EnterprisesValueRevenueRatio,"5.151","4.633","4.621","3.775","6.219","7.078","4.778","5.101","4.658","3.339","3.552","3.237","4.963","3.627","9.399","14.351","21.062","16.028","11.452","9.033","6.43","8.09","11.218","8.323","11.009","17.304","6.328","5.788","9.466","7.982","6.284","7.907","2.376","1.748","3.049"
EnterprisesValueEBITDARatio,"12.102","6.548","11.668","7.946","11.032","33.28","12.682","11.067","11.444","9.148","55.135","9.882","12.56","12.854","19.745","47.387","75.229","32.372","19.165","22.658","14.367","67.006","44.511","35.778","49.322","-58.212","36.636","44.214","27.95","6.735","6.284","7.175","2.376","1.748","3.049"
