name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"2,887,194,132","3,129,561,023","2,614,115,862","2,869,791,303","3,007,254,815","2,684,766,147","2,413,561,176","4,142,051,754","3,323,481,829","3,513,104,274","3,501,247,166","3,897,528,428","2,066,617,121","1,534,921,760","1,702,350,699","1,253,931,080","957,013,034","2,319,273,394","3,040,258,857","3,510,566,265","3,013,604,366","2,182,523,829"
EnterpriseValue,"6,923,294,132","6,816,761,023","6,452,215,862","6,828,791,303","6,741,254,815","6,409,566,147","6,337,061,176","7,795,651,754","7,426,081,829","7,317,204,274","6,978,947,166","7,566,328,428","5,434,417,121","3,839,221,760","3,693,150,699","2,637,531,080","2,567,513,034","3,997,373,394","4,642,758,857","5,099,166,265","4,078,704,366","3,496,723,829"
PeRatio,"11.038","64.884","5.844","7.381","7.171","18.13",,"8.978","13.679","17.841","53.813","8.98","11.241","3.895","6.848","11.111",,,"23.786","12.801","12.239","0.968"
ForwardPeRatio,"8.278","9.149","10.02",,,,,,"12.166","12.707","11.877","12.788","7.776","9.108","9.881",,,,,,,
PegRatio,,,,,,,,,,,"1.32","1.421","0.864","1.012","1.976",,,,,,,
PsRatio,"0.735","0.818","0.744","0.78","0.851","0.78","0.537","1.015","0.878","1.016","0.875","0.96","0.605","0.466","0.501","0.223","0.228","0.476","0.727","0.988","0.718","0.464"
PbRatio,"1.303","1.614","2.013","0.548","0.592","0.59","0.667","0.844","0.74","0.842","0.741","0.814","0.409","0.308","0.394","0.355","0.591","0.548","0.752","1.068","0.932","1.131"
EnterprisesValueRevenueRatio,"1.67","1.644","1.804","1.657","1.764","1.596","1.469","1.812","1.86","1.925","1.684","1.69","1.251","0.931","0.904","0.608","0.613","0.968","1.039","1.179","0.941","0.743"
