name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"3,760,770,714","3,119,600,264","2,381,512,416","2,035,726,560","1,439,574,390","1,494,096,240","1,084,918,400","847,446,914","734,776,100","522,126,440","423,608,720","446,551,680","297,657,150","304,842,667","312,299,520","476,907,200","534,514,977","634,088,970","469,889,520","444,408,440","329,838,360","381,608,370","252,070,650","219,681,332","107,414,582","787,611,358","1,046,327,500","715,254,000","192,787,500","18,841,456"
EnterpriseValue,"4,303,694,714","3,729,515,264","2,866,768,416","2,399,317,560","1,711,053,390","1,819,426,240","1,249,910,400","1,054,634,914","954,334,100","720,409,440","627,185,720","612,645,680","634,291,150","583,696,667","480,708,520","684,908,200","750,906,977","762,546,970","554,412,520","482,643,440","378,447,360","436,734,370","312,436,650","308,601,332","259,793,582","939,411,358","1,120,927,500","714,954,000","192,487,500","19,241,456"
PeRatio,"31.456","25.757","22.966","25.907","19.144","21.228","16.417","18.841","18.267","15.169","15.564","13.217","9.381","10.183","13","14.808","16.321","19.62","19.914","27.364","20.762","26.294","33.125",,,"70.317","27.123","66.346","75.781","15.345"
ForwardPeRatio,"16.529",,,,,"20.284",,"17.153",,,"13.587","11.468","8.019","9.747","10.183",,,,,,,,,,,,,,,
PegRatio,,,,,,,,"1.431",,,"1.132","0.956","0.668","0.65","0.647",,,,,,,,,,,,,,,
PsRatio,"2.389","2.041","1.823","1.972","1.55","1.6","1.207","1.018","0.933","0.691","0.599","0.552","0.38","0.412","0.496","0.644","0.769","1.011","0.876","0.828","0.683","0.809","0.51","0.414","0.176","1.416","3.029","7.725","10.91","0.347"
PbRatio,"4.751","3.849","3.037","2.825","2.005","2.277","1.802","1.59","1.56","1.172","1.049","1.227","0.802","1.178","1.36","1.762","2.27","2.8","2.077","1.781","1.338","1.373","0.856","0.593","0.209","1.535","2.643","4.836","2.112","0.668"
EnterprisesValueRevenueRatio,"2.705","2.344","2.03","2.171","1.775","1.918","1.356","1.233","1.193","0.96","0.872","0.905","1.035","0.987","0.658","0.927","1.095","1.191","0.944","0.899","0.769","0.906","0.634","0.604","0.471","1.719","3.118","3.983","2.129","0.432"
EnterprisesValueEBITDARatio,"19.325","16.747","15.716","19.355","13.001","15.037","11.346","10.135","9.972","8.269","7.509","8.102","9.152","9.316","5.948","8.006","9.733","11.44","9.726","9.891","9.445","10.637","8.124","5.449","3.85","11.703","18.436","40.855","21.152","4.475"
