name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"6,152,120,665","6,657,623,694","5,226,269,601","7,749,461,090","5,937,190,000","4,772,548,620","4,029,862,650","4,842,235,560","4,891,665,439","4,586,964,630","4,751,494,440","4,256,358,540","2,607,365,790","1,609,086,383","1,661,507,140","1,121,822,730","369,136,538","1,493,021,476","2,898,657,300","3,889,413,620","4,793,035,500","2,932,497,900","1,790,597,460","1,910,506,240","1,435,760,672","2,042,794,750","2,273,757,750","3,015,567,553","2,363,184,000","2,349,720,000","1,801,637,625","1,714,626,000","1,545,895,000","1,229,325,000","794,700,000","1,242,406,750","1,461,375,000","1,315,700,000","1,499,510,750","915,911,074"
EnterpriseValue,"8,276,120,665","8,874,723,694","7,334,069,601","8,160,761,090","6,416,890,000","5,606,748,620","4,956,462,650","4,892,135,560","4,905,865,439","4,385,664,630","4,611,294,440","4,372,458,540","2,802,565,790","1,853,786,383","1,856,007,140","1,446,122,730","783,336,538","1,889,821,476","3,314,857,300","4,086,113,620","5,032,335,500","3,194,197,900","2,057,597,460","2,442,206,240","2,168,660,672","2,672,194,750","2,953,157,750","3,684,767,553","2,692,684,000","2,417,920,000","1,935,037,625","1,802,226,000","1,670,895,000","1,449,425,000","1,017,400,000","1,790,906,750","1,856,075,000","1,710,400,000","2,152,610,750","922,411,074"
PeRatio,"14.723","13.743","8.55","13.449","17.446","545.273","27.649","17.756","20.275","20.367","6.081","24.631","18.296",,,,,"19.375","9.755","11.326","17.87","21.653","17.421","22.667","23.823","54.268","13.75","20.075","12.766","17.778","15.471","32.143","37.791",,"11.25",,"7.09","7.763","12.831","9.322"
ForwardPeRatio,"12.285","10.417","6.969","13.967","14.045","11.338",,"12.723","13.812","14.749","17.544","15.898","13.793","13.228","91.743",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.847","1.707",,,,,,,,,"1.35","1.223","1.062","1.102","7.618",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.994","1.043","0.827","1.422","1.498","1.004","0.862","1.056","1.152","1.178","1.211","1.128","0.723","0.448","0.488","0.405","0.079","0.271","0.51","0.699","0.921","0.708","0.485","0.569","0.327","0.481","0.621","0.831","0.751","0.771","0.706","0.785","0.741","0.583","0.322","0.422","0.439","0.425","0.824","0.608"
PbRatio,"2.947","3.192","2.571","4.19","4.072","3.365","2.586","3.079","3.395","3.558","3.714","14.713","33.557","8.496","23.601","5.334","0.506","0.789","1.422","1.951","2.799","2.217","1.625","1.72","1.38","1.571","1.734","2.293","1.973","2.362","2.012","2.132","1.88","1.579","0.964","1.588","1.721","1.55","2.171","1.751"
EnterprisesValueRevenueRatio,"1.293","1.386","1.077","1.396","1.476","1.365","1.203","1.287","1.093","1.16","1.201","1.215","0.82","0.505","0.556","0.521","0.166","0.333","0.585","0.729","0.995","0.774","0.554","0.725","0.569","0.755","0.913","1.007","0.852","0.832","0.717","0.817","0.811","0.694","0.411","0.634","0.566","0.554","1.253","0.6"
EnterprisesValueEBITDARatio,"8.16","8.75","6.2","8.324","9.254","17.23","10.311","14.988","9.414","10.452","11.557","13.571","9.494","6.351","10.3","-3.277","-1.954","6.578","6.519","6.538","9.176","8.587","5.964","6.948","3.608","5.023","6.049","7.217","6.197","6.426","5.867","8.282","8.538","10.873","4.648","13.188","3.931","3.555","8.642","4.324"
