name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"45,378,152,305","31,654,044,781","23,715,276,527","27,661,460,085","36,046,482,257","9,008,455,901","6,265,048,292","9,966,196,581","8,922,661,936","5,749,067,683","3,737,541,455","2,061,544,818","3,712,111,835","2,596,524,083","1,879,734,485","1,533,080,062"
EnterpriseValue,"49,345,152,305","36,533,905,532","27,871,835,812","31,355,373,224","39,800,451,878","9,642,097,183","6,070,900,191","9,853,268,385","8,918,390,600","5,876,293,506","3,477,145,537","1,876,196,671","3,583,663,048","2,468,075,296","1,672,068,572","1,428,374,922"
PeRatio,,,,,"152.003","39.175","23.094","55.102","118.656","35.083","23.837",,"22.248","18.968","15.648","18.456"
ForwardPeRatio,"27.1","27.027","26.385","32.258","45.662","28.49","19.531","20.04","21.231","29.674","22.272",,"19.763",,,
PsRatio,"3.328","2.835","2.956","3.189","5.565","3.656","2.839","5.016","4.238","5.606","3.458",,"4.117","3.939","3.302","3.55"
PbRatio,"4.429","2.503","1.914","1.872","2.581","1.784","1.144","1.779","1.573","514.944","8.351",,"10.109","10.654","6.187","6.791"
EnterprisesValueRevenueRatio,"3.637","3.243","3.47","3.756","11.692","3.801","2.513","4.973","5.813","5.232","3.232","1.823","4.145","3.777","2.946","3.369"
EnterprisesValueEBITDARatio,"53.289","23.165","38.291","21.613","62.311","17.755","10.06","19.409","42.71","22.215","14.515","7.526","15.806","12.146","9.198","11.634"
