name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015
MarketCap,"1,264,600,759","1,497,465,671","1,096,614,609","2,391,710,242","7,442,165,485","1,131,893,733","1,654,018,297","1,862,105,523","536,493,080","72,982,187","43,594,792"
EnterpriseValue,"1,372,966,759","1,753,225,671","1,292,062,609","2,845,367,242","7,961,331,569","1,109,512,603","1,610,390,619","1,724,431,840","450,646,533","64,087,303","36,207,838"
PeRatio,"57.495",,,"11.729",,"46.011",,"59.527","51.263",,
ForwardPeRatio,,,,,,,"178.571","71.429","74.627","30.212","20.661"
PsRatio,"1.36","1.728","1.623","3.201","8.875","2.79","16.607","57.067","25.005","15.837",
PbRatio,"0.364","0.446","0.322","0.517","6.289","0.884","1.292","3.232","3.735","3.576","3.975"
EnterprisesValueRevenueRatio,"1.691","2.359","2.167","4.61","17.3","2.89","17.56","73.393","33.503","14","81.604"
EnterprisesValueEBITDARatio,"-4.841",,"-1.015","12.24","-32.33","12.887","-107.01","49.407","68.532","240.543","-7.151"
