name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,382,540,552","1,292,380,453","1,560,421,376","2,381,344,986","2,525,018,361","1,956,870,131","2,035,068,238","1,029,381,766","1,221,553,338","592,856,190","504,205,722","286,579,828"
EnterpriseValue,"872,249,552","858,607,453","1,003,275,376","2,127,358,986","1,983,390,361","1,421,668,131","1,763,467,238","819,429,766","1,166,904,338","538,207,190","443,284,722","356,573,828"
PeRatio,"67.391",,"53.143",,,"58.288",,,"26.586",,,
ForwardPeRatio,,,,,,"70.423",,,,,,
PsRatio,"8.13","8.808","5.253","14.687","29.746","12.074","38.287","32.354","10.628","46.024","89.926","14.058"
PbRatio,"2.067","1.932","2.162","3.848","4.442","3.207","3.823","3.546","6.055","3.867","8.444",
EnterprisesValueRevenueRatio,"5.182","5.1","6.096","7.733","16.165","9.073","43.432","17.756","10.704","19.386","46.564","35.054"
EnterprisesValueEBITDARatio,"-6.86","-6.753","-13.618","41.503","-27.934","78.45","-23.167","-19.941","24.513","-32.686","-28.542","-6.113"
