name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"6,656,177,092","7,555,849,640","6,963,465,151","9,775,570,968","11,843,487,919","8,261,987,281","4,641,119,126","6,285,977,773","4,928,659,761","3,742,492,887","4,433,360,661","3,479,586,827","3,924,962,121","2,785,946,674","2,160,006,872","1,920,164,586","630,653,099"
EnterpriseValue,"36,037,177,092","31,015,849,640","30,786,465,151","29,492,570,968","29,103,487,919","18,602,987,281","15,720,119,126","16,138,977,773","15,101,659,761","11,252,492,887","11,559,360,661","9,948,586,827","9,906,962,121","4,381,891,322","3,755,951,520","3,501,771,882","1,171,814,150"
PeRatio,,,,,,"149.533",,,,"124.667","79.308","109",,,"63.143",,"12.919"
ForwardPeRatio,,"112.36","140.845","400","200",,"47.619",,,,,"13.441",,,,,
PsRatio,"1.31","1.498","1.524","2.448","4.187","2.75","1.634","2.479","2.179","2.284","2.493","2.315","2.974","3.131",,,
PbRatio,"1.41","1.532","1.565","2.417","2.823","1.69","1.111","1.521","1.308","1.451","1.605","1.182","1.233","4.459","2.745","2.232","2.15"
EnterprisesValueRevenueRatio,"7.153","6.156","6.535","7.2","7.639","4.685","4.14","6.148","6.159","6.912","6.784","5.832","7.568","3.748","3.481","-49.284","-38.975"
EnterprisesValueEBITDARatio,"8.905","7.664","10.461","12.137","13.53","7.767","6.65","10.392","10.991","10.342","10.008","8.569","13.053","11.352","3.202","-24.859","-24.985"
