name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,249,286,157","1,482,820,009","1,540,689,947","710,144,170","627,873,242","777,368,326","732,278,177","742,858,783"
PeRatio,"9.567","16.376","20.894","15.426","21.991","15.034","20.802","21.874"
ForwardPeRatio,"12.077","13.717","9.416",,,,,
PsRatio,"2.709","3.126","4.625","5.031","4.436","5.112","5.553","6.091"
PbRatio,"0.821","1.015","3.111","1.258","1.161","1.48","1.552","1.933"
