name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,449,234,465","1,072,838,450","1,541,952,059","1,521,198,234","1,937,662,692","1,016,742,460","628,030,692","1,054,623,906","884,314,533","488,659,719","564,712,628","310,658,122","613,616,639","365,335,058","683,343,062","296,718,922","221,195,131","714,173,321"
EnterpriseValue,"1,335,783,465","1,014,487,450","1,502,731,059","1,489,899,234","1,802,092,692","922,691,460","486,254,692","930,065,906","743,854,533","411,065,460","476,250,315","282,704,009","572,564,675","335,550,669","642,845,595","271,108,139","178,247,985","653,436,871"
PeRatio,"19.667","33.581","55.821","391.75",,,,,,,,,,,,,,
ForwardPeRatio,"15.106","16.155","19.724","22.523","60.241","147.059",,,,,,,,,,,,
PbRatio,"2.56","2.185","3.861","4.891","6.465","4.762","2.863","5.989","4.475","3.022","3.235","2.64","4.779","3.548","6.309","3.792","2.875","8.377"
EnterprisesValueEBITDARatio,"94.542","-73.016","-121.1","-131.651","-200.857","-103.65","-55.3","-109.381","-99.793","-53.144","-52.021","-35.224","-56.78","-37.248","-61.363","-30.275","-33.002","-80.641"
