name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"1,288,235,996","545,145,084","516,967,843","476,957,943","426,995,329","700,818,902","484,452,108","514,275,999","602,268,933","328,116,145","726,376,885","1,666,769,472","685,845,354","453,945,199","337,910,592","169,063,077","187,932,871","294,178,433","179,549,655","82,480,914","19,385,805","16,661,335","4,438,136","4,478,853","2,544,803","9,926,768","28,134,958","45,850,500"
EnterpriseValue,"1,827,851,996","979,946,084","912,461,843","786,841,943","599,966,329","977,787,902","709,302,108","737,225,999","917,120,933","696,152,145","1,166,081,885","1,894,665,472","913,802,354","553,857,199","451,707,592","282,246,077","350,806,871","396,405,433","206,385,655","100,524,914","33,446,805","34,193,335","28,397,136","32,375,853","35,143,803","46,941,768","73,334,958","80,150,500"
PeRatio,"21.155","10.184","12.814","40.746",,"16.249","16.376","28.709",,,"12.696","30.638","14.648","17.312","18.182",,"7.73","17.225","19.253","24.571","9.62","9.743",,"5.238","2.976",,"13.235","23.958"
ForwardPeRatio,,,,,,,,,,,,"20.619","12.837","14.556","14.225",,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"0.842","0.524","0.672","0.466",,,,,,,,,,,,,
PsRatio,"0.794","0.367","0.393","0.472","0.373","0.572","0.436","0.554","0.517","0.243","0.547","1.44","0.68","0.642","0.542","0.294","0.271","0.671","0.789","0.586","0.165","0.134","0.03","0.028","0.016","0.055","0.186","0.386"
PbRatio,"3.202","1.499","1.261","1.321","1.324","2.054","1.632","1.96","2.918","1.641","2.146","6.487","3.29","3.109","2.723","1.874","1.444","2.898","5.628","4.849","1.508","1.657","0.55","0.47","0.153","0.635","1.665","3.057"
EnterprisesValueRevenueRatio,"1.052","0.584","0.667","0.747","0.562","0.762","0.606","0.765","0.901","0.515","0.815","1.552","0.833","0.73","0.688","0.484","0.476","0.892","0.809","0.597","0.208","0.227","0.192","0.186","0.203","0.261","0.361","0.472"
EnterprisesValueEBITDARatio,"10.516","6.025","8.568","14.633","76.022","9.339","8.359","11.111","23.763","132.474","8.372","15.884","8.41","9.128","9.63","-7.475","5.928","12.055","10.567","12.441","5.394","6.371","5.381","5.979","18.684","11.265","7.971","10.276"
