name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"1,028,905,201","1,115,053,326","1,070,742,680","357,939,097","162,859,663","65,232,996","79,098,548","107,180,341","281,599,090","301,233,319","153,460,954","105,307,691","39,168,958","75,091,534","95,087,648","21,601,798","52,875,753","78,015,488"
EnterpriseValue,"563,876,201","734,703,326","929,031,680","342,431,097","154,212,663","64,042,996","105,936,548","162,698,341","189,933,090","246,403,319","133,309,954","92,395,691","29,651,958","44,063,534","65,494,648","-5,023,202","29,453,753","53,623,488"
PeRatio,"9.692","14.709","27.022","48.962","13.698",,,,,"13.75","57.571","26.294","5.411","9.106","11.881","5.065",,"33.2"
ForwardPeRatio,"7.752","13.908","19.38","22.321","10.537","4.907",,"4.581","10.081","6.983","8.34","7.294",,,,,,
PegRatio,"0.352","0.556","0.776","2.127","1.757",,,,,,,,,,,,,
PsRatio,"1.528","1.971","1.93","1.24","0.631","0.265","0.284","0.362","1.122","1.926","1.605","1.539","1.199","2.58","3.509","1.012","2.846","9.445"
PbRatio,"1.486","2.167","3.828","2.03","1.033","0.469","0.456","0.532","1.341","1.223","2.611","1.971","1.249","2.667","3.522","0.846","2.546","3.703"
EnterprisesValueRevenueRatio,"0.759","1.148","1.942","1.044","0.59","0.253","0.387","0.52","0.86","0.634","0.41","1.534","0.836","1.494","2.408","-0.229","1.577","4.942"
EnterprisesValueEBITDARatio,"3.771","5.762","16.79","16.637","5.801","2.608","-1.761","4.564","-7.104","2.96","1.53","9.284","4.102","3.565","5.368","-2.073","11.838","6.72"
