name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"11,489,496,696","15,151,196,770","20,445,003,676","18,406,374,314","16,875,925,710","10,731,756,230","4,694,852,284","4,014,955,164","2,163,814,392","2,153,462,122","2,593,132,953","2,035,692,730","1,026,179,316","892,425,705","704,333,004","539,145,027","197,888,589","601,868,404"
EnterpriseValue,"12,201,096,696","15,901,796,770","21,130,203,676","18,838,074,314","16,909,125,710","11,112,023,230","4,989,493,284","4,084,152,164","2,211,142,392","2,188,946,122","2,621,263,953","2,001,589,730","1,087,045,316","894,932,705","660,492,004","508,128,027","226,225,589","533,957,404"
PeRatio,"55.888","126.151","1,226.625",,"580.977","624.909",,,,,,,,,,,,
ForwardPeRatio,"57.471","93.458","250","181.818","217.391","222.222","208.333",,,,"106.383",,,,,,,
PegRatio,"2.951","0.64","3.236","1.622","2.614","1.742",,,,,"4.43",,,,,,"-0.109",
PsRatio,"7.129","9.823","16.612","17.232","19.21","15.602","8.786","9.131","5.282","7.213","8.94","8.224","4.811","6.429","6.331","6.429","5.911","29.303"
PbRatio,"15.681","24.94","47.812","36.968","28.363","71.275","23.72","54.193","33.259","39.059","32.277","16.765","23.229","10.72","10.634","10.2","50.176","6.927"
EnterprisesValueRevenueRatio,"7.189","9.37","16.188","17.144","18.697","15.053","8.85","8.806","6.025","8.295","11.332","8.101","5.143","5.878","6.812","7.695","6.274","39.931"
EnterprisesValueEBITDARatio,"37.704","49.14","193.855","134.943","153.301","149.758","105.934","638.149","1,576.01","-66.655","-124.354","-123.715","-43.778","-26.458","-19.782","-9.428","-3.025","-10.914"
