name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"5,803,568,269","1,688,253,178","3,262,594,459","3,424,094,218","7,099,998,740","4,591,655,128","8,957,970,125","11,842,353,380","11,327,156,455","20,654,038,940","17,960,325,403","17,934,027,973","16,965,618,022","14,091,897,062","11,044,300,465","2,658,727,968","4,798,447,921","2,403,306,358","1,595,649,786","1,036,676,649","406,930,766","164,179,559","298,164,233","696,203,108","598,676,214"
EnterpriseValue,"8,640,311,159","5,144,206,351","6,761,623,024","6,636,518,530","11,149,292,813","8,994,749,750","13,294,344,495","15,542,107,689","12,966,718,700","22,682,225,839","20,933,444,277","21,311,611,343","19,466,429,834","16,473,948,979","13,655,042,317","4,123,139,076","5,074,923,299","3,048,063,644","1,912,163,557","1,260,334,480","665,129,765","415,424,346","682,446,563","945,909,382","869,341,063"
PeRatio,,,"33.258","18.062","35.144",,,"31.628","19.694","40.267","31.894","48.423","19.951","32.597","98.243",,"26.611","36.209","11.438","9.284","9.472","70.357","4.103",,
ForwardPeRatio,,"5.556","15.949","25.126","46.296","44.843",,,,,"18.832","46.083","13.812","20",,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.671","1.644","0.496","15.761",,,,,,,,,,,
PsRatio,"0.431","0.156","0.421","0.5","0.92","0.554","0.843","1.195","1.57","1.824","1.484","1.381","1.334","1.158","0.752","0.761","1.289","0.835","0.743","0.562","0.307","0.199","0.285","1,998.196","1,580.115"
PbRatio,"1.903","0.751","2.544","2.614","4.176","2.175","2.635","3.256","3.35","3.691","3.049","2.725","2.351","1.918","0.911","8.873","2.649","4.154","3.161","2.838","1.545","0.86","1.029","2.018","1.601"
EnterprisesValueRevenueRatio,"0.161","0.096","0.14","0.168","0.333","0.298","0.47","0.557","0.403","0.782","0.753","0.82","0.757","0.726","0.858","0.362","0.765","0.586","0.372","0.258","0.175","0.142","0.28","0.517","0.51"
EnterprisesValueEBITDARatio,"1.66","1.504","1.231","1.111","1.912","9.279","5.595","4.925","2.543","4.829","6.967","9.291","6.751","7.11","6.36","2.477","5.826","13.478","3.339","2.64","2.707","4.942","1.61","7.338","4.458"
