name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"102,718,888,787","120,683,608,654","113,286,637,793","106,916,706,822","120,625,260,879","95,714,920,346","78,067,252,348","93,570,983,186","69,806,533,870","52,735,560,747","86,379,131,620","103,925,071,442","104,810,511,035","70,275,621,822","109,375,028,912","82,061,929,935","26,857,789,076","126,722,280,557","65,826,559,043","59,101,600,830","38,529,810,753","35,930,980,283","25,643,242,228","25,226,032,267","23,193,095,606","30,429,984,023","14,544,667,901","16,787,704,101","20,739,060,720","18,593,249,737","16,995,525,162","15,741,031,626","12,555,817,890","10,600,412,051","10,270,494,815"
EnterpriseValue,"107,294,888,787","124,255,608,654","112,745,637,793","109,406,706,822","125,791,260,879","101,418,920,346","83,658,252,348","101,319,983,186","83,289,533,870","66,550,560,747","102,383,131,620","126,081,071,442","124,014,511,035","80,420,621,822","114,647,028,912","100,830,929,935","65,066,790,778","171,406,280,167","68,822,559,043","62,930,600,830","42,785,615,668","41,349,329,483","31,086,242,228","30,937,032,267","26,223,095,606","34,364,329,985","19,979,738,695","21,490,858,733","23,114,304,751","19,035,693,024","17,579,810,115","16,325,316,579","14,151,377,018","12,041,226,391","11,678,619,501"
PeRatio,"10.219","14.129","6.557","5.809","17.068","7.529","8.749","15.427","986.154","18.465","13.48",,,"5.986","9.802","1,790.738","9.424","22.439",,"0.35","0.151","0.308","50.858","19.599","13.515","19.018","16.327","10.889","22.574","19.391","39.875","37.034","36.691","30.433","10.554"
ForwardPeRatio,"8.11","9.852","10.428","6.734","11.806","10.417","10.081","12.674","10.395","10.183","11.05","9.381","8.403",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,"7.586",,,,"1.811","7",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.902","2.314","1.927","1.869","2.938","2.412","2.114","2.549","2.145","1.309","1.67","2.078","2.108","1.566","2.498","1.89","0.779","5.524","4.604","4.765","3.841","6.169","39.214","3.094","2.536","3.391","1.609","1.784","3.493","5.186","3.594","3.338","2.697","1.581","1.375"
PbRatio,"1.874","2.34","2.283","2.046","3.103","2.432","1.889","2.196","1.845","1.228","1.74","2.302","2.289","1.118","1.875","1.872","1.301","5.116","4.256","4.712","3.244","3.58","3.435","3.515","3.173","2.648","1.373","1.397","2.758","3.471","3.627","3.359","3.013","2.246","2.139"
EnterprisesValueRevenueRatio,"1.985","2.299","2.029","1.723","2.82","2.35","2.065","2.531","2.466","1.911","2.148","2.464","2.434","1.329","2.026","2.411","1.199","5.771","3.064","3.306","3.303","4.481","3.682","3.795","2.261","2.967","2.809","2.89","3.267","2.39","4.915","3.466","2.873","1.812","1.566"
EnterprisesValueEBITDARatio,"5.091","5.896","4.415","3.028","6.191","6.17","3.631","5.576","6.792","13.26","6.63","13.746","42.398","4.441","4.624","8.254","4.559","15.711","6.73","6.561","7.95","12.456","10.858","9.65","4.928","6.933","9.573","10.302","11.939","6.244","9.232","14.149","11.042","8.229","4.629"
