name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
MarketCap,"7,345,049,085","7,061,702,865","17,093,055,618","13,816,049,621","11,759,606,239","13,165,831,317","10,923,176,816","8,961,415,695","8,490,281,477","8,059,788,880","11,383,372,611","12,680,652,704","4,686,831,328","3,063,467,329","2,987,524,049","2,987,285,073","2,195,132,142","9,143,899,116","5,302,985,958","2,428,419,835","1,350,934,816","803,003,476","434,094,375","492,692,537","422,190,747","360,170,558","538,464,467","456,441,075","252,221,976","218,190,169","103,599,628","105,324,182","110,265,810","137,387,335","107,216,061","151,966,582","223,063,633","217,152,129"
EnterpriseValue,"8,589,049,085","7,946,702,865","16,911,055,618","9,686,049,621","11,133,606,239","7,911,831,317","8,445,176,816","8,373,415,695","9,472,281,477","4,539,788,880","5,359,372,611","5,286,652,704","4,672,831,328","-929,532,671","-936,475,951","-806,714,927","292,132,142","8,547,081,116","5,189,744,958","2,539,043,835","1,205,566,816","435,766,476","699,668,375","730,040,537","466,565,747","422,026,558","140,861,467","122,835,075","149,105,703","409,490,169","329,499,628","355,824,182","370,865,810","404,487,335","383,016,061","417,166,582","451,663,633","445,752,129"
PeRatio,,,,"154.969",,,"16.034","4.453",,,"33.383","15.133","11.92","5.559","15.004","13.497",,"617.713",,,"19.589","16.832","8.205","7.588","7.208","4.566","7.862","4.578","4.473","6.029","4.717","4.766","9.375","7.222","6.504","6.176","8.176","8.31"
ForwardPeRatio,"28.818",,,,,"35.088",,"20.367","34.483","10.707","9.108","7.71","4.69",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.552","0.493","1.12","1.232","1.375","1.126","0.498","0.439","0.478","0.459","0.546","0.65","0.293","0.331","0.365","0.401","0.374","3.404","2.843","2.924","3.25","3.264","1.587","1.689","2.244","4.339","5.847","4.765","3.636","2.814","1.571","1.664","1.935","2.416","2.073","2.522","3.905","3.778"
PbRatio,"2.29","2.045","4.474","3.859","3.786","2.337","1.946","1.923","3.486","1.568","1.848","2.217","1.004","0.844","0.939","1.128","0.915","3.953","24.757","11.456","104.046","41.178",,,,,,,,"0.551","0.408","0.446","0.497","0.609","0.456","0.596","0.858","0.836"
EnterprisesValueRevenueRatio,"0.725","0.671","1.197","0.884","1.5","0.762","0.752","0.833","1.104","0.284","0.277","0.282","0.301","-0.092","-0.115","-0.116","0.058","3.431","1.728","1.665","1.414","9.687","1.954","1.239","1.231","1.431","0.813","1.058","1.547","5.857","5.353","5.474","6.372","6.974","6.743","6.643","7.25","7.62"
EnterprisesValueEBITDARatio,"57.26","52.978","15.572","16.01","-8.033","-12.865","6.729","2.755","-8.201","-108.09","5.234","1.457","2.475","-0.328","-0.583","-0.416","-0.118","16.28","13.861","16.077","1.401","7.412","1.005","1.202","5.812","4.171","0.791","0.912","1.244","7.341","6.97","4.231","4.619","5.854","5.666","5.926","6.584","6.9"
