name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"4,329,664,126","4,324,092,214","4,906,873,310","7,198,700,933","5,108,750,815","4,737,248,579","3,881,690,226","2,983,483,867","2,962,965,316","1,975,217,319","1,899,183,497","2,097,209,513","1,218,283,704","1,042,963,748","1,064,760,364","1,120,586,756","1,139,247,363","776,020,452","861,727,448","721,151,909","705,776,704","636,565,516","469,827,888","371,221,633","309,868,567","306,692,819","348,346,338","370,957,320","268,773,386","168,018,190","133,699,774","155,538,873"
PeRatio,"21.82","20.473","21.235","31.578","27.615","29.496","26.342","26.815","28.974","19.98","21.731","27.704","16.53","15.794","18.304","21.019","21.651","15.819","19.38","14.31","18.056","18.115","13.868","12.7","8.354","11.965","15.021","18.561","14.815","37.726","38.702","56.881"
ForwardPeRatio,"20.921","21.978","20.619","36.101",,,,,,,"20.04","23.753","15.528","15.221","17.794",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"2.529","2.998","1.959","1.921","1.978",,,,,,,,,,,,,,,,,
PsRatio,"9.069","8.823","9.531","14.647","11.224","12.612","11.023","9.497","9.859","7.139","7.718","9.589","5.799","5.22","5.764","6.357","6.638","4.921","5.908","5.343","5.763","5.697","4.279","3.757","3.295","3.372","3.977","4.974","4.06","2.991","2.892","15.332"
PbRatio,"2.889","3.487","4.305","4.152","3.155","3.931","3.898","3.268","3.416","2.494","2.883","3.691","2.187","2.089","2.411","2.696","3.089","2.313","2.94","2.61","2.658","2.531","1.968","1.737","1.635","1.716","2.056","2.503","2.049","1.495","1.316","1.721"
