name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014
MarketCap,"18,377,750,658","12,334,003,831","14,943,480,638","15,753,844,126","16,487,173,832","14,407,374,669","11,574,609,993","8,306,449,109","5,874,125,678","4,080,908,804","3,721,277,987","1,883,520,117"
EnterpriseValue,"22,759,441,658","16,524,580,831","19,212,618,638","19,104,160,126","20,001,872,832","17,804,396,669","12,581,146,993","9,554,611,109","7,145,901,678","5,465,868,804","5,115,953,987","3,567,708,117"
PeRatio,"39.821","42.104","93.049","35.953",,"33.303","25.289","32.029","32.695","27.696",,
ForwardPeRatio,"30.03","35.336","34.602","23.753","35.587","26.178","24.096","24.096","18.282","19.763","21.978",
PegRatio,"2.985",,"4.614",,"3.148","1.731","1.096","1.255",,,,
PsRatio,"1.78","1.332","1.784","1.784","2.898","2.078","1.789","1.469","1.112","0.82","0.789","0.424"
PbRatio,"16.03","14.502","23.396","21.978","57.659","36.792","59.853",,,,,
EnterprisesValueRevenueRatio,"2.171","1.768","2.243","2.124","3.516","2.516","1.902","1.631","1.312","1.076","1.089","0.803"
EnterprisesValueEBITDARatio,"21.57","21.487","33.999","21.835","-167.427","22.007","16.385","14.755","13.307","11.675","16.104","10.699"
