name,ttm,11/30/2023,11/30/2022,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,11/30/1996,11/30/1995,11/30/1994,11/30/1993,11/30/1992,11/30/1991,11/30/1990,11/30/1989,11/30/1988,11/30/1987,11/30/1986
MarketCap,"5,208,258,000","3,952,672,158","2,636,458,624","3,527,951,711","3,225,649,539","3,056,813,698","1,834,990,803","2,729,151,322","1,347,551,488","1,300,164,021","1,613,039,994","1,467,543,250","1,261,349,644","646,480,414","869,765,474","1,041,321,226","1,042,140,097","1,870,180,968","4,619,748,366","6,620,099,030","4,070,986,577","3,205,236,651","2,139,832,234","1,693,680,455","1,347,572,310","1,064,061,466","1,007,318,496","845,766,936","499,949,328","420,511,000","412,819,500","698,820,500","573,314,000","384,731,875","194,054,000","383,824,125","317,339,250","212,656,500","256,500,000"
EnterpriseValue,"6,197,345,000","5,055,210,158","4,496,665,624","5,071,880,711","4,284,752,539","4,732,111,698","3,543,141,803","4,736,723,322","3,684,624,488","3,576,017,021","3,894,831,994","3,018,135,250","2,458,476,644","1,811,977,414","1,740,893,474","1,686,976,226","1,977,051,097","2,706,719,968","7,090,923,366","8,939,718,030","5,885,037,577","4,748,169,651","3,606,725,234","3,118,356,455","2,717,693,310","2,262,961,466","1,713,118,496","1,482,066,936","1,260,049,328","1,169,011,000","1,049,319,500","1,076,920,500","1,071,514,000","889,631,875","756,654,000","809,724,125","478,839,250","370,756,500","320,900,000"
PeRatio,"9.761","6.819","3.68","7.661","10.602","13.777","13.194","22.4","13.774","1.567","17.57","73.042",,,,,,,"8.881","7.321","7.71","8.262","6.95","6.113","5.988","7.184","10.857",,,"17.808","10.991","41.927","40.26","51.442","11.57","11.758","13.21","11.932","18.627"
ForwardPeRatio,"8.945","7.369","4.303","4.948","8.584","10.246","7.082","15.152","9.569","10.893","13.55","7.868",,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"6.076","3.529",,,"-6.294",,"-0.38",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.893","0.664","0.427","0.722","0.725","0.762","0.463","0.733","0.463","0.503","0.808","0.707","0.71","0.434","0.546","0.569","0.215","0.251","0.389","0.653","0.526","0.524","0.414","0.291","0.325","0.278","0.431","0.492","0.296","0.379","0.392","0.565","0.524","0.3","0.142","0.303","0.351","0.317","0.582"
PbRatio,"1.367","1.032","0.755","1.241","1.257","1.37","0.91","1.482","0.801","0.793","2.414","2.948","3.347","1.46","1.376","1.472","0.919","1.011","1.581","2.321","1.98","2.247","1.897","1.55","2.058","1.573","2.123","2.372","1.537","1.015","1.023","1.577","1.801","1.6","0.828","2.054","1.368","1.123","2.591"
EnterprisesValueRevenueRatio,"0.967","0.789","0.651","0.886","1.024","1.039","0.779","1.084","1.025","1.179","1.622","1.439","1.576","1.377","1.101","0.924","0.652","0.422","0.756","1.096","0.834","0.812","0.73","0.693","0.702","0.593","0.713","0.804","0.718","0.855","0.802","0.87","0.979","0.729","0.554","0.64","0.53","0.552","0.64"
EnterprisesValueEBITDARatio,"7.956","6.49","4.135","7.196","12.027","12.814","9.908","16.144","23.195","23.479","30.4","29.328","-322.339","-13.945","-364.814","-6.637","-2.091","-2.071","11.357","7.332","7.391","8.1","7.637","7.846","8.662","6.808","10.932","13.412","12.093","17.166","11.843","8.183","9.334","6.649","4.412","3.802","4.957","5.252","5.485"
