name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"4,944,767,327","5,637,573,457","4,709,518,857","5,836,897,594","4,044,788,508","3,933,650,987","2,936,190,248","6,210,361,407","6,371,155,334","4,475,086,196","3,030,731,352","2,085,672,664","1,180,544,602","1,015,635,806","739,275,294","494,795,885","499,568,565","440,637,888","553,640,612","614,925,216","561,304,091","368,244,739","183,635,054","96,064,197","49,376,106","73,701,322","86,461,100","96,378,652"
PeRatio,"7.451","8.727","9.167","10.974","14.89","8.946","6.542","16.424","21.731","25.364","27.985","24.288","15.145","10.13","11.56","13.427","14.529","13.862","16.954","20.5","21.814","18.169","12.739","10.809","7.918","11.143","15.562","18.478"
ForwardPeRatio,"7.651","8.503","7.413","12.788","11.312","10.256",,"13.699","17.857","19.802","18.692","20.704","13.812","15.601","15.106",,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"2.874","3.187","2.126","2.399","3.023",,,,,,,,,,,,,
PsRatio,"3.216","3.841","4.166","5.664","4.194","3.952","3.002","6.607","8.364","9.35","9.307","8.23","6.698","4.245","3.815","2.921","4.237","4.375","5.988","7.209","7.161","5.548","3.455","2.613","1.663","2.545","3.724","4.779"
PbRatio,"1.03","1.235","1.118","1.282","0.966","0.965","0.804","1.864","2.314","3.404","3.461","3.429","2.325","2.509","2.309","1.848","1.98","2.309","3.323","4.298","4.623","3.739","2.518","1.697","1.045","1.679","2.14","2.7"
