name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"3,718,590,941","3,797,118,527","2,841,442,297","2,468,737,765","1,352,240,594","765,527,092","1,579,483,754","918,610,444","778,131,045","502,462,040"
EnterpriseValue,"4,170,561,941","4,266,136,527","3,162,023,297","2,518,021,765","1,334,438,594","968,924,092","1,479,728,754","752,631,444","618,661,045","292,282,040"
PeRatio,,,,,,,,,,"1.589"
ForwardPeRatio,"23.529","29.762","32.68","185.185",,,"90.909",,,
PsRatio,"1.85","1.989","2.094","2.396","1.347","0.914","2.781","1.765","3.282","9.883"
PbRatio,"3.483","3.478","3.279","4.064","2.147","0.691","1.521","0.901","1.384","0.777"
EnterprisesValueRevenueRatio,"2.124","2.172","2.339","2.773","1.443","1.41","2.36","1.73","2.434","3.017"
EnterprisesValueEBITDARatio,"-168.27","-172.126","152.829","45.239","-5.543","-3.807","-356.389","-18.629","-2.811","0.834"
