name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"1,725,152,995","1,737,042,940","1,384,488,911","2,230,077,462","1,645,612,122","828,825,561","555,802,052","823,529,625","695,141,320","986,539,962","1,530,289,768","1,821,559,476","946,557,953","469,102,099","283,645,118","92,607,769"
EnterpriseValue,"3,560,473,995","3,549,656,940","3,109,820,911","3,987,723,462","3,804,123,122","2,779,474,561","2,394,845,052","2,252,781,625","700,020,320","544,909,962","1,133,033,768","1,424,303,476","846,857,953","439,301,099","251,199,118","75,712,769"
PeRatio,"13.744","13.254","11.228","11.818","29.011","13.45","8.719","21.585","22.878","22.588","15.263","25.913","25.953","96.215","56.012",
ForwardPeRatio,,,,,,,"6.254",,,,,"19.841","73.529",,,
PsRatio,"2.133","2.169","1.555","2.706","2.989","1.832","1.206","2.15","3.005","2.628","3.589","4.512","3.505","2.715","2.02","0.789"
PbRatio,"1.997","2.015","1.72","2.745","2.423","1.494","1.043","1.74","1.48","1.828","2.73","3.91","3.872","9.902","5.876","3.115"
EnterprisesValueRevenueRatio,"4.231","4.218","3.527","4.091","6.306","4.943","4.344","5.308","2.176","1.433","2.526","3.674","3.041","2.167","1.758","0.646"
EnterprisesValueEBITDARatio,"8.208","8.183","9.673","8.412","12.677","9.525","10.564","15.429","7.993","7.206","7.89","10.978","11.786","22.369","13.904","17.161"
