name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"3,361,675,453","2,933,646,011","2,269,107,144","9,848,956,986","7,361,197,170","10,491,047,895","6,486,101,468","7,267,486,570","5,020,665,345","34,735,145,642","47,913,826,819","38,978,395,054","18,124,887,925","14,374,764,541","8,551,887,550","2,219,466,886","1,495,142,447","2,167,379,392","3,394,996,521","3,787,019,395","2,634,607,635","3,412,547,057","4,175,953,003","8,859,172,893","5,105,947,570","5,830,979,141","940,153,899","1,041,493,898","651,646,743","652,223,273","68,378,944"
EnterpriseValue,"24,802,675,453","24,603,646,011","22,998,107,144","31,516,956,986","30,727,197,170","33,232,047,895","30,244,101,468","33,444,486,570","34,807,365,345","64,198,445,642","63,379,926,819","55,786,762,054","28,230,559,925","19,344,149,541","11,842,914,550","2,487,722,886","1,033,441,447","1,705,678,392","3,189,869,521","3,906,700,395","3,070,914,635","4,102,213,057","4,867,223,003","8,470,442,893","5,008,588,570","5,724,479,141","988,753,899","1,038,093,898","654,146,743","638,191,468","87,278,944"
PeRatio,,,"8.845",,,,,"5.315",,"57.756","92.929",,,"127.308",,"12.577","7.56","11.033","51.141","22.6","16.366",,"48.018","96.983","121.375","38.423","22.245","28.307","27.857",,
ForwardPeRatio,"2.498","2.033","1.649","5.804","4.443","6.262",,"5.2","2.75","6.998","12.438","12.626","10.537","12.092","14.493",,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.767","0.779","0.65","0.695","1.726",,,,,,,,,,,,,,,,
PsRatio,"0.383","0.343","0.28","1.169","0.923","1.239","0.771","0.814","0.502","3.519","6.041","7.847","5.148","6.577","4.689","2.697","1.994","2.569","3.224","4.066","2.969","4.136","5.378","14.533","18.689","13.617","8.931","12.139","9.795","33.734","5.524"
PbRatio,,,,,"12.594","4.25","2.05","1.36","1.212","5.496","9.342","7.9","4.886","3.564","1.742","1.632","1.244","1.67","2.672","3.207","1.94","3.871","4.938","7.867","17.953","13.395","18.362","13.795","17.66","44.822",
EnterprisesValueRevenueRatio,"2.832","2.81","2.831","3.737","3.828","3.864","3.609","3.834","3.598","6.145","7.724","9.669","8.111","7.969","10.026","3.032","1.365","2.024","2.988","4.163","3.493","4.98","6.176","14.523","16.2","32.433","8.766","12.598","9.852","32.479","5.061"
EnterprisesValueEBITDARatio,"11.264","11.173","8.427","16.129","12.671","17.963","86.412","11.31","15.354","16.567","17.417","36.092","26.295","20.82","115.487","7.126","4.477","5.893","9.121","8.863","9.49","15.067","12.417","26.511","32.969","66.875","18.276","25.506","25.653","167.39","24.497"
