name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992
MarketCap,"4,244,359,209","4,360,598,816","4,589,868,941","5,204,820,000","5,952,232,000","7,030,926,000","5,266,125,000","12,275,677,242","11,933,053,559","27,040,629,000","19,502,688,000","11,378,727,591","11,016,946,068","8,152,402,860","5,416,364,580","2,561,566,020","2,964,490,470","1,834,424,041","1,492,403,973","1,309,007,820","1,345,829,040","1,085,867,167","943,150,000","1,236,261,680","463,936,057","558,920,125","751,625,596","956,450,000","858,678,750","840,998,197","1,070,107,500","1,631,836,750","1,168,096,000"
EnterpriseValue,"7,566,459,209","8,021,898,816","8,232,168,941","6,677,020,000","8,662,932,000","10,132,526,000","8,087,125,000","15,192,577,242","17,473,353,559","28,315,229,000","22,152,788,000","12,455,382,591","11,957,286,068","8,735,068,860","6,662,239,580","3,137,611,020","3,560,516,470","2,469,346,041","2,088,450,973","1,956,012,820","1,183,657,040","1,001,020,167","913,797,000","1,176,134,680","465,765,057","610,120,125","837,125,596","943,850,000","926,578,750","940,098,197","1,141,107,500","1,707,636,750","1,214,496,000"
PeRatio,"24.331","402.25",,,,"28.7","44.54",,,"114.093","75.523","26.535","29.856","24.14","24.51","18.397","22.217","27.194","21.184",,"17.09","20.579","17.808","92.722","24.281","381.25",,"21.552","21.635","19.074","19.366","37.608","39.024"
ForwardPeRatio,"12.136","10.799","11.751","12.97","10.278","11.737","8.865","16.129","10.953","21.368","19.455","18.484","22.222","19.268",,,,,,,,,,,,,,,,,,,
PegRatio,"0.943","0.839",,,,,,"2.422","1.869","1.303","1.338","1.436","1.708","1.236",,,,,,,,,,,,,,,,,,,
PsRatio,"0.91","0.941","1.04","1.03","1.205","1.496","1.124","2.496","2.256","5.991","3.969","3.354","3.64","2.983","2.417","1.296","1.66","1.285","1.108","1.052","1.527","1.347","1.191","1.738","0.634","0.652","0.834","1.146","1.123","1.181","1.586","2.939","2.724"
PbRatio,"0.89","0.92","0.998","1.004","1.023","1.221","0.93","2.031","1.376","2.821","2.279","5.12","6.226","5.332","4.984","2.779","3.175","2.601","2.329","2.216","2.51","2.422","2.276","3.321","1.319","1.681","2.178","2.246","2.285","2.469","3.621","6.944","6.359"
EnterprisesValueRevenueRatio,"1.625","1.723","1.849","1.613","2.119","2.618","1.709","3.072","3.309","6.699","5.66","3.519","3.768","3.171","2.937","1.563","2.058","1.706","1.528","1.91","1.318","1.2","1.094","1.561","0.626","0.68","0.927","1.118","1.191","1.311","1.705","2.992","2.964"
EnterprisesValueEBITDARatio,"14.412","15.28","23.157","9.595","16.711","15.306","9.591","16.913","-4.188","40.753","36.127","14.633","16.763","14.703","16.203","10.421","13.457","14.901","11.814","20.057","9.012","8.994","8.038","11.702","7.866","13.506","-25.837","9.373","9.713","9.477","10.459","19.209","18.429"
