name,ttm,09/30/2024,09/30/2023,09/30/2022
MarketCap,"2,254,114,041","2,939,169,009","2,724,477,792","1,675,998,835"
EnterpriseValue,"1,835,789,041","2,604,641,009","2,479,765,792","1,739,169,835"
PeRatio,"133.769",,,
ForwardPeRatio,"27.933","25.253","142.857",
PegRatio,"3.145",,"4.105",
PsRatio,"1.186","1.305","1.342","1.762"
PbRatio,"4.775","6.979","6.963","3.652"
EnterprisesValueRevenueRatio,"0.68","1.215","1.248","1.841"
EnterprisesValueEBITDARatio,"44.663",,"-24.325","-6.292"
