name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,12/31/1996
MarketCap,"69,125,140,160","69,887,471,633","95,638,468,417","97,589,253,551","111,895,015,244","77,069,773,023","101,778,560,933","87,585,451,255","74,728,503,255","69,905,002,295","72,779,614,108","80,438,157,849","71,990,772,871","64,564,174,245","51,247,653,358","39,298,189,601","35,775,507,882","46,944,955,793","55,162,966,710","51,523,762,500","43,931,307,950","41,849,148,000","33,914,000,000","41,512,460,812","37,475,582,662","30,424,146,500","36,851,000,000","42,685,740,000","31,563,024,500"
EnterpriseValue,"89,825,140,160","89,274,471,633","113,119,801,088","113,826,735,668","128,834,928,295","93,433,123,314","114,989,148,690","99,723,781,187","85,666,196,037","83,391,128,015","89,040,042,448","94,789,360,790","84,413,002,634","77,679,004,700","62,032,660,430","49,986,993,526","48,216,698,867","59,891,955,793","64,067,572,810","59,030,762,500","50,601,307,950","49,392,148,000","42,312,000,000","49,201,750,729","46,247,538,690","39,142,312,626","46,694,848,580","50,650,858,217","38,849,732,038"
PeRatio,"18.131","16.859","24.39","24.392","76.973","20.249","28.71","20.7","26.51","18.791","22.638","19.49","17.763","23.962","16.755","15.933","13.531","16.026","18.685","13.661","19.336","16.386","275.428","25.079","24.662","20.46","25.719","21.044","26.258"
ForwardPeRatio,"14.837","12.97","19.531","21.739","27.624","22.472","24.45","21.368","20.325","22.173","75.758","45.872","38.462","37.736",,,,,,,,,,,,,,,
PegRatio,"2.021","1.425",,"2.218","1.29","7.154","3.65","3.031","2.565","5.247","10.065","7.7","1.223","1.087",,,,,,,,,,,,,,,
PsRatio,"3.461","3.316","5.132","5.37","7.799","4.719","6.696","5.472","5.547","4.409","4.322","4.574","4.081","3.862","3.195","2.654","2.329","2.962","3.79","3.59","3.684","2.586","2.18","2.581","2.146","1.681","2.051","1.579","1.377"
PbRatio,"6.94","7.147","9.881","9.598","12.048","7.953","8.624","6.798","6.489","5.874","6.483","6.892","7.114","8.101","6.079","6.515","6.863","6.743","6.866","6.194","5.5","6.229","4.136","4.1","4.921","4.265","5.803","5.793","2.78"
EnterprisesValueRevenueRatio,"4.432","4.167","5.83","5.993","8.951","5.502","7.258","6.015","6.293","5.171","5.277","5.415","4.763","4.652","3.884","3.396","3.148","3.714","4.272","4.399","4.204","4.067","3.762","2.943","2.66","2.178","2.51","1.716","1.688"
EnterprisesValueEBITDARatio,"12.675","11.167","15.815","16.061","25.037","14.178","17.918","16.231","18.103","13.28","16.055","14.396","12.708","13.298","11.49","9.612","9.582","12.215","11.989","14.18","13.048","12.727","11.353","30.125","19.956","11.414","13.128","8.443","10.975"
