name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"8,725,351,449","8,527,548,172","9,435,552,762","9,145,690,282","5,306,814,120","2,012,060,610","1,022,154,751","631,244,978","497,500,000","478,000,000"
EnterpriseValue,"12,516,940,449","12,247,758,172","12,596,155,762","11,984,912,282","8,035,232,120","3,720,294,610","2,665,877,751","631,611,652","497,154,571","476,250,000"
PeRatio,"27.178","26.023","35.849","123.758","96.542",,,"1,377.291",,
ForwardPeRatio,"23.148","19.608","29.674","35.211","28.09","31.25","32.468",,,
PegRatio,"1.543","1.307","1.981","2.347","1.874","2.084","2.166",,,
PsRatio,"3.92","3.928","4.558","5.286","2.716","1.884","0.705",,"0.319",
PbRatio,"6.918","6.44","5.587","4.674","2.534","3.237","1.539","2.243","1.033","0.993"
EnterprisesValueRevenueRatio,"5.293","5.179","5.879","7.164","6.312","3.498","3.548","1.416",,"1.051"
EnterprisesValueEBITDARatio,"12.367","12.101","14.733","20.453","21.729","19.728","16.006","10.223","-722.013","3.783"
