name,ttm,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007
MarketCap,"56,954,355,978","13,185,663,481","2,110,748,850","1,779,477,504","1,487,883,078","965,215,035","1,157,440,507","1,206,380,909","1,206,584,021","1,402,941,419","1,144,602,325","449,429,620","657,976,889","648,145,972","500,154,831","269,772,055","241,095,234","303,137,174"
EnterpriseValue,"56,613,264,978","13,029,880,481","2,436,499,850","1,708,988,504","1,245,773,078","1,016,056,035","1,205,690,507","1,244,112,909","1,123,973,021","1,340,165,419","1,089,451,325","391,433,620","605,231,889","606,380,972","445,326,831","209,232,055","200,023,234","301,289,174"
PeRatio,"76.114","23.47","11.73","20.817","16.602","15","17.649","22.207","13.654","16.343","25.02","25.951","20.076","17.301","20.769","18.683","11.354","17.259"
ForwardPeRatio,"31.25",,,,,,"9.775","11.905","10.331","12.166","17.123","14.993","12.18","11.99",,,,
PegRatio,,,,,,,"0.977","0.851","0.689","0.812","1.427","1.249","1.015","0.648",,,,
PsRatio,"6","2.101","0.464","0.56","0.451","0.402","0.483","0.547","0.554","0.808","0.842","0.421","0.697","0.724","0.762","0.593","0.53","0.822"
PbRatio,"18.51","7.456","1.657","1.689","1.433","1.249","1.447","1.553","1.702","2.396","2.587","1.243","2.006","2.256","2.226","1.51","1.588","4.7"
EnterprisesValueRevenueRatio,"6.119","1.829","0.469","0.48","0.373","0.29","0.359","0.501","0.505","0.686","0.743","0.337","0.597","0.643","0.617","0.414","0.37","0.717"
EnterprisesValueEBITDARatio,"62.422","16.294","6.485","11.447","10.783","8.438","10.413","11.285","9.192","9.458","12.564","11.171","11.39","9.443","9.795","7.641","4.659","9.551"
