name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,03/31/1993,03/31/1992,03/31/1991,03/31/1990,03/31/1989,03/31/1988
MarketCap,"6,792,184,105","7,540,111,315","6,842,794,450","12,128,746,000","11,451,132,000","12,523,367,000","8,297,830,000","15,120,025,767","13,328,729,533","8,525,085,000","7,505,743,000","6,898,704,000","5,636,503,000","4,953,048,043","4,845,306,000","5,169,990,000","4,206,417,498","6,795,502,076","4,531,230,000","4,236,141,000","4,529,720,000","3,581,981,000","2,916,480,000","2,607,898,756","2,021,752,144","1,246,776,607","1,353,799,396","1,649,198,335","1,277,084,570","1,079,433,280","873,940,032","1,218,102,951","447,757,620","181,861,566","43,476,600","34,640,779","19,896,391","27,264,027"
EnterpriseValue,"8,757,184,105","9,354,111,315","8,561,794,450","14,062,746,000","12,510,632,000","13,831,367,000","9,794,330,000","16,372,125,767","14,584,229,533","9,443,785,000","8,688,910,000","8,283,788,000","7,077,369,000","6,710,734,043","4,917,037,000","5,188,930,000","4,451,642,498","6,962,486,076","4,843,416,000","4,588,437,000","4,876,170,000","4,230,401,000","3,665,201,000","3,305,346,756","2,139,799,144","1,404,976,607","1,578,899,396","1,768,898,335","1,373,284,570","1,178,233,280","942,840,032","1,324,302,951","460,157,620","189,961,566","83,376,600","41,540,779","18,796,391","26,964,027"
PeRatio,"126.189",,,"29.676",,"80.843",,,"30.545","31.366","24.662","19.162","18.17","18.513","18.775","19.219","15.102","26.798","29.85","38.078","21.953","21.408","20.108","21.732","20.818","13.897","39.616","22.262","19","21.265","17.491","43.978","31.77","30.401","17.551","15.453","11.245","17.779"
ForwardPeRatio,"15.974","17.182","17.513","17.606","22.371","20.877",,"22.676","19.194","21.882","19.531","17.889","16.34","15.106","16.556",,"15.221",,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.598","2.218",,,,"1.957",,"2.27","1.918","2.316","1.784","1.499","1.486","1.677","1.41",,"1.014",,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.751","1.929","1.696","2.896","3.418","3.195","2.092","3.896","3.354","3.194","2.602","2.378","1.947","2.123","2.246","2.444","1.953","3.466","2.665","2.528","2.721","2.319","1.966","2.341","2.356","1.504","1.736","2.295","1.947","1.984","1.701","2.078","2.97","1.905","1.127","1.327","1.028","1.427"
PbRatio,"2.063","2.237","1.897","2.368","2.405","2.476","1.614","1.997","1.592","3.739","3.008","2.829","2.552","2.675","2.634","2.822","2.649","4.482","3.524","3.373","3.137","3.192","3.489","4.279","4.189","2.659","3.272","3.891","3.493","3.609","3.108","5.153","6.092","3.219","1.915","2.839","1.895","3.134"
EnterprisesValueRevenueRatio,"2.209","2.359","2.183","3.324","3.747","3.439","2.457","4.1","3.894","3.531","2.973","2.807","2.417","2.644","2.214","2.403","2.029","3.464","2.675","2.675","2.878","2.698","2.421","2.927","2.405","1.68","1.972","2.454","2.092","2.06","1.797","2.396","2.946","2.245","1.53","1.413","1.011","1.664"
EnterprisesValueEBITDARatio,"35.169","37.567","-12.933","14.772","37.911","20.104","-16.601","-13.11","19.485","18.572","14.971","15.15","13.696","17.432","10.959","11.52","10.005","16.109","12.969","12.88","13.87","13.331","12.315","14.205","10.427","7.426","8.835","10.727","9.304","9.642","8.024","13.431","14.562","12.177","8.095","7.041","5.874","9.298"
