name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2018
MarketCap,"786,894,180","715,608,095","655,028,591","1,397,042,021","419,402,326","1,068,088,120"
EnterpriseValue,"1,117,575,180","1,082,199,095","1,144,443,591","1,999,073,021","1,090,898,326","1,719,102,120"
PeRatio,"15.309",,"6.397","6.936","11.739","1.6"
PsRatio,"0.838","0.741","0.601","1.304","0.385","0.584"
PbRatio,"5.153","1.809","1.558","4.613","12.056","4.373"
EnterprisesValueRevenueRatio,"1.219","1.18","0.952","1.795","0.983","0.963"
EnterprisesValueEBITDARatio,"-8.244","-7.983","4.619","6.529","4.256","4.189"
