name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,478,743,706","1,388,521,780","738,956,387","2,588,334,869"
EnterpriseValue,"3,731,091,706","3,450,461,780","2,529,414,387","4,177,397,869"
PsRatio,"1.242","1.251","0.849","5.782"
PbRatio,"98.392",,"49.728","11.867"
EnterprisesValueRevenueRatio,"3.112","3.093","2.854","9.331"
EnterprisesValueEBITDARatio,"37.686","24.093","-58.524","-41.847"
