name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"1,974,983,936","606,708,177","498,592,205","13,167,516,766","5,216,792,266"
EnterpriseValue,"1,595,008,407","141,977,736","-144,354,250","13,034,278,128","5,097,224,607"
PeRatio,"307.013","18.13",,,"804.971"
ForwardPeRatio,"526.316",,,,"62.893"
PsRatio,"4.787","1.348","0.367","13.68","26.468"
PbRatio,"4.521","1.402","0.885","132.727","24.933"
EnterprisesValueRevenueRatio,"0.539","0.057","-0.022","1.829","2.41"
EnterprisesValueEBITDARatio,"-10.704","-3.002","0.051","-7.677","22.377"
