name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"22,374,635,814","21,308,756,746","26,096,899,259","26,252,126,266","23,900,258,453","19,440,244,847","13,121,671,748","14,846,892,003","10,614,225,403","8,086,777,553","7,711,724,717","5,983,216,862","8,374,669,164","4,852,353,301","3,808,595,496","3,008,948,858","1,740,716,530"
EnterpriseValue,"20,952,735,814","20,011,656,746","25,039,499,259","26,202,626,266","23,850,758,453","19,593,544,847","13,044,771,748","15,136,192,003","10,903,525,403","7,472,877,553","6,489,824,717","5,141,616,862","7,594,769,164","4,480,780,301","3,260,894,496","2,508,819,858","1,525,891,530"
PeRatio,"32.881","31.302","34.467","38.223","89.717","96.968","61.246","99.44","114.351","130.064","305.908","103.942","80.121","36.424","51.861","35.749","42.119"
ForwardPeRatio,"39.063","31.447","37.453","39.063","38.61","49.261","55.866","70.922","57.143","74.627","41.494","36.496","34.014",,,,
PsRatio,"18.397","17.23","19.695","20.641","24.335","26.222","19.448","21.685","17.691","16.116","17.406","14.352","19.224","12.464","16.376","14.471","11.272"
PbRatio,"3.885","3.144","4.189","4.539","4.576","3.988","2.761","3.187","2.547","2.498","2.221","1.927","2.664","2.117","1.817","1.565","1.214"
EnterprisesValueRevenueRatio,"17.188","16.416","19.031","20.156","23.379","23.212","19.971","22.424","17.869","16.846","14.67","12.825","17.786","10.897","14.353","12.561","10.102"
EnterprisesValueEBITDARatio,"-230.25","-219.908","22.357","22.633","41.058","28.955","29.762","29.54","24.486","27.915","20.174","31.124","26.865","26.051","16.887","13.294","12.18"
