name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007
MarketCap,"7,025,887,252","4,428,598,218","2,504,503,600","2,953,304,850","2,998,089,000","1,862,525,280","2,971,346,013","2,570,697,786","2,276,652,800","1,905,264,780","1,971,831,400","3,058,755,300","3,784,972,728","2,194,177,352","1,753,324,200","919,181,550","455,002,284","530,100,000","683,530,941"
EnterpriseValue,"6,735,321,252","4,157,412,218","2,243,215,600","2,737,376,850","2,635,582,000","1,542,465,280","2,513,404,013","2,125,210,786","1,839,493,800","1,504,158,780","1,606,929,400","2,558,244,300","3,387,726,728","1,937,025,352","1,535,004,200","744,620,550","397,501,284","472,599,000","635,786,941"
PeRatio,"40.782",,"166.882","97.574",,,"809.25",,"807.31",,"55.316","49.205","85.417","87.088","88.622","52.073","39.179","26.957",
ForwardPeRatio,"40","31.949","22.272","25.126","27.701",,"22.573","36.496",,"40.323","28.011","31.153","55.249","44.643","46.512","27.174",,,
PegRatio,,,,,,,,,,,"1.401","1.559","1.845","2.196","2.097","1.601",,,
PsRatio,"8.077","5.456","3.31","4.164","4.307","2.71","4.258","3.927","3.665","3.364","3.413","5.672","8.337","6.102","5.866","3.547","2.059","2.858","4.92"
PbRatio,"25.292","25.298","9.632","11.652","7.241","4.46","7.47","6.516","5.231","4.477","5.117","6.517","11.902","11.066","9.32","5.807","4.088","4.84","30.964"
EnterprisesValueRevenueRatio,"7.5","5.074","2.85","3.626","3.782","2.243","3.518","3.095","2.887","2.566","2.619","4.506","7.184","5.068","4.877","2.747","1.695","2.383","4.632"
EnterprisesValueEBITDARatio,"74.478","139.529","48.285","23.699","61.204","144.982","110.373","330.772","102.365","157.339","23.79","24.498","43.071","36.615","38.064","20.763","15.386","17.615","32.663"
