name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"2,224,565,871","2,877,731,152","4,478,147,337","5,139,991,780","1,848,750,720","451,584,000","526,061,250","299,848,804","375,677,201","389,637,805","517,315,135","484,168,537","376,032,725","306,003,515","654,232,800"
EnterpriseValue,"2,015,782,871","2,640,081,152","4,256,737,337","4,965,951,780","1,760,050,720","455,251,000","503,028,250","259,066,804","314,359,201","295,784,805","429,516,135","405,044,537","329,037,725","273,740,515","555,908,800"
PeRatio,"80.976","62.414","99.174","22.091","175.059",,,,,,,,,,
ForwardPeRatio,"30.675","26.667","57.804","81.301",,,,,,"20.534","17.483","27.778","434.783","11.287","28.249"
PegRatio,,,,"4.059",,,,,,"0.318","0.874","1.389","21.361","0.664",
PsRatio,"2.268","2.988","5.873","8.009","3.585","1.037","1.092","0.587","0.875","0.982","1.318","1.245","1.122","0.887","2.279"
PbRatio,"3.094","3.832","6.944","9.596","7.469","3.09","3.651","2.038","1.74","1.519","1.926","1.765","1.398","1.12","3.35"
EnterprisesValueRevenueRatio,"1.939","2.54","4.905","7.309","3.252","1.073","1.14","0.508","0.685","0.726","1.071","1.059","0.996","0.794","1.937"
EnterprisesValueEBITDARatio,"47.749","62.537","63.605","56.388","35.494","-86.583","-56.211","-3.907","-16.997","127.879","51.151","34.828","-196.558","-10.501","-91.297"
