name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995
MarketCap,"3,297,374,335","2,609,879,720","2,015,428,526","1,684,005,797","1,306,395,668","991,306,549","783,234,281","913,570,229","717,332,696","716,208,219","464,488,097","327,065,025","392,827,253","362,892,946","387,016,362","318,587,777","286,458,846","215,271,214","212,527,830","183,057,477","60,892,675","56,552,607","13,072,627","1,449,100","2,294,375","12,704,440","11,213,450","2,592,936","7,098,805","5,805,044","3,471,821"
EnterpriseValue,"13,344,374,335","10,690,579,720","7,772,528,526","5,204,505,797","6,492,795,668","6,436,306,549","5,087,234,281","2,729,670,229","2,262,232,696","608,708,219","316,988,097","353,865,025","319,127,253","324,592,946","243,816,362","368,787,777","407,858,846","303,671,214","292,992,830","186,789,477","67,125,581","63,476,420","11,317,555","1,392,942","2,084,288","12,284,591","10,833,380","1,975,308","6,547,548","5,358,108","3,471,821"
PeRatio,"8.649","10.288","8.569","10.525","7.101","8.373","10.805","61.165","15.452","12.573","11.928","21.122","15.492","26.472","10.646","64.643","15.575","7.803",,"29.557","24.848","19.512","8.424",,,"27.146","32.5",,"11.903","9.999","10.335"
ForwardPeRatio,,,,,,,,,,"10.917","8.453","14.684","10.256","15.48","8.834",,"12.077",,,,,,,,,,,,,,
PsRatio,"0.022","0.027","0.033","0.027","0.029","0.019","0.028","0.027","0.036","0.05","0.011","0.01","0.007","0.005","0.005","0.007","0.004","0.013","0.099","2.043","2.517","2.218","0.998","0.267","0.385","1.118","1.327","0.287","0.746","0.768","0.399"
PbRatio,"1.929","1.623","1.516","1.608","1.449","1.439","1.373","1.873","1.53","1.724","1.215","0.962","1.176","1.162","1.306","1.32","1.2","2.878","6.013","5.105","2.169","2.285","1.406","0.341","0.415","1.681","1.827","0.479","1.218","1.107","0.827"
EnterprisesValueRevenueRatio,"0.134","0.125","0.128","0.085","0.144","0.126","0.184","0.081","0.114","0.042","0.007","0.011","0.006","0.004","0.003","0.008","0.009","0.017","0.137","1.993","2.568","2.88","1.052","0.259","0.355","0.992","1.092","0.211","0.532","0.473","0.273"
EnterprisesValueEBITDARatio,"8.277","7.064","7.333","13.321","17.798","21.613","20.398","19.939","21.815","5.225","4.033","8.759","5.729","8.344","3.229","12.501","18.709","5.061","585.986","14.566","11.623","12","6.157","4.372","-0.492","10.125","12.712","-17.409","4.724","3.977","3.349"
