name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"13,335,383,142","6,790,653,782","4,718,392,320","6,037,348,418"
EnterpriseValue,"16,123,480,142","8,763,634,782","6,442,322,320","6,649,876,418"
PeRatio,"130.333","186.25",,
ForwardPeRatio,"25.575","20.534","14.925",
PsRatio,"6.177","10.832","5.664","8.304"
PbRatio,"6.655","4.488","2.852","4.265"
EnterprisesValueRevenueRatio,"7.471","5.366","5.102","10.368"
EnterprisesValueEBITDARatio,"19.19","16.564","30.502","-3.854"
