name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"5,548,494,331","4,608,948,690","1,680,826,946","919,583,048"
EnterpriseValue,"4,380,185,331","4,195,690,690","1,672,729,946","911,486,048"
PbRatio,"4.949","11.906","7.133","3.054"
EnterprisesValueEBITDARatio,"-22.258","-28.066","-19.426","-19.894"
