name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"41,320,735,874","38,437,349,607","33,135,123,252","33,442,332,276","22,691,061,574","20,645,797,599","14,228,840,064","25,069,698,964","17,533,817,274","18,201,359,529","24,216,232,565","22,103,211,220","12,772,949,714","11,231,299,689","14,197,463,684","9,902,806,960","5,059,734,442","12,551,183,627","13,155,832,989","10,245,900,000"
EnterpriseValue,"39,511,735,874","37,316,349,607","30,566,123,252","30,832,332,276","19,957,061,574","20,225,797,599","16,191,840,064","27,935,698,964","20,048,817,274","25,776,359,529","30,714,232,565","27,327,211,220","17,707,949,714","16,575,299,689","19,113,463,684","9,054,806,960","858,734,442","10,733,183,627","12,100,832,989","9,336,900,000"
PeRatio,"17.377","18.314","12.963","16.306","13.637","11.772","8.982","15.868","15.053","12.232","17.447","17.044","13.527","10.63","13.446","13.141",,"16.257","23.827","14.346"
ForwardPeRatio,"12.151","11.737","11.038","12.376","10.549","9.294",,"14.749","13.038","10.071","13.967","14.948","9.96","8.361","10.811",,,,,
PegRatio,"1.03","1.397","1.314","0.931","2.028","1.549",,"2.049","2.965","0.977","0.602","1.15","0.727","0.769","0.901",,,,,
PsRatio,"2.859","2.727","2.487","2.851","2.106","1.8","1.233","2.256","1.628","1.606","2.157","2.214","1.366","1.167","1.502","1.194","2.756","1.528","1.733","1.314"
PbRatio,"8.738","9.947","10.065","5.86","3.74","3.443","2.533","3.941","2.527","2.386","2.932","2.655","1.405","1.073","1.321","1.068","0.819","1.607","1.697","1.324"
EnterprisesValueRevenueRatio,"2.543","2.402","2.144","2.305","1.677","1.586","1.262","2.303","1.699","2.118","2.504","2.44","1.733","1.626","1.995","1.14","0.121","1.219","1.509","1.262"
