name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
MarketCap,"74,526,899,186","66,547,362,431","50,167,997,022","56,807,861,959","54,042,408,243","69,399,120,781","73,733,475,785","105,543,872,130","75,566,176,558","71,830,101,988","91,509,534,994","99,606,104,689","86,060,330,709","68,257,937,567","88,705,150,348","135,281,901,664","75,863,623,736","134,717,548,318","116,705,174,170","82,494,171,881","77,365,648,686","57,268,519,343","33,617,240,747","38,672,708,743","48,169,777,232","42,869,164,583","23,115,399,996","15,625,986,734","10,156,304,081","7,877,595,918","6,117,665,816","7,457,346,663","6,137,802,133","6,877,471,913","7,497,347,401","8,636,720,675","9,596,338,535","7,917,059,261"
PeRatio,"6.559","6.163","5.163","9.024",,"11.586","9.483","12.74","16.896","8.566","14.892","18.962","28.08","6.939","8.559","11.052","6.131","11.336","12.202","14.892","12.55","20.325","13.988","17.096","26.38","27.181","21.944","20.884","14.705","13.711","12.352","11.106","8.203","6.518","8.882","13.731","19.891","17.195"
ForwardPeRatio,"6.143","5.501","6.15","5.91","9.98","7.698","7.123","11.588","10.65","8.071","11.547","15.267","10.215","6.321","6.925",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.138","0.688",,"0.428","2.851","1.085","0.705","1.363","1.253","0.696","0.532","0.835","0.454","2.226","0.932",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.159","1.038","0.873","1.163","0.77","1.234","1.288","1.678","1.573","1.315","1.893","1.613","1.338","1.148","1.709","2.51","1.447","3.371","2.742","3.527","3.094","2.991","1.507","2.371","3.314","2.676","3.629","2.637","2.103","2.208","2.009","2.036","1.397","1.604",,,,
PbRatio,"0.703","0.632","0.511","0.581","0.525","0.627","0.669","0.921","0.816","0.739","1.108","0.943","0.872","0.726","0.889","1.375","0.946","1.674","2.022","1.809","1.658","0.453","1.512","1.899","2.503","4.355","3.851","3.545","2.171","1.635","1.894","2.537","2.298","2.501",,,,
