name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999
MarketCap,"2,225,152,069","1,747,795,220","3,328,538,750","1,153,025,960","1,413,771,120","523,043,780","768,346,849","922,504,817","1,022,723,963","355,755,634","269,764,245","430,592,150","319,884,815","323,871,042","298,343,460","243,546,507","177,599,670","330,299,648","461,907,048","488,106,282","496,165,560","664,734,960","613,730,520","1,160,652,700","3,255,039,200","5,626,895,250","2,865,168,080"
EnterpriseValue,"2,301,708,069","1,838,948,220","3,404,929,750","1,336,641,960","1,611,028,120","815,268,780","792,535,849","998,005,817","1,000,367,963","326,171,634","262,691,245","446,912,150","199,956,815","248,199,042","207,014,460","129,688,507","122,428,670","217,007,648","277,378,048","297,782,282","440,806,560","643,492,960","650,113,520","942,760,700","3,109,611,200","5,443,840,250","2,743,268,080"
PeRatio,"42.788",,"60.581","23.474",,,,,,,,,"22.933","49.143","108",,"66.667","40.571",,"59.429","40.7",,,,,"293.056",
ForwardPeRatio,"21.978","20.619","17.036",,,,,"6.803","15.361","10.941","14.164","14.205","14.347","12.516","21.598","8.224",,,,,,,,,,,
PegRatio,"1.292","1.213","1.002",,,,,"0.486","1.098","1.094","1.416","1.42","0.718","0.626","1.8","1.074",,,,,,,,,,,
PsRatio,"2.117","1.429","2.834","1.087","1.444","0.526","0.742","1.027","1.762","0.641","0.473","0.951","1.064","0.996","0.899","0.781","0.562","0.909","1.386","1.427","1.319","1.857","1.669","2.554","6.661","22.386","5.606"
PbRatio,"68.004","26.905","32.256","11.616","40.237","31.893","6.121","8.185","11.65","3.94","2.33","2.601","1.746","1.876","1.85","1.632","1.255","1.423","2.098","2.067","2.001","2.896","3.08","3.07","6.091","13.429","20.191"
EnterprisesValueRevenueRatio,"2.228","1.502","2.776","1.202","1.702","0.828","0.776","1.141","1.79","0.606","0.471","1.007","0.65","0.764","0.619","0.419","0.365","0.6","0.82","0.83","1.15","1.829","1.79","2.126","6.636","20.782","27.993"
EnterprisesValueEBITDARatio,"35.27","34.466","28.647","11.536","26.842","-24.764","15.15","62.274","58.711","44.444","-17.659","-38.404","9.102","16.196","16.256","23.384","10.8","20.459","-49.479","12.13","12.727","27.439","-27.519","-11.687","-69.049","178.974","623.47"
