name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,611,571,338","624,893,969","339,799,365","648,467,014","833,815,979","938,858,585","859,215,024","1,898,785,560"
EnterpriseValue,"1,489,736,338","452,905,969","174,434,365","431,093,014","490,941,979","669,225,585","533,074,024","1,550,859,560"
PeRatio,"241",,,,,"224.667","30.268","55.833"
ForwardPeRatio,"44.444",,,,,"34.364","15.198","30.03"
PsRatio,"2.068","1.243","1.102","6.936","4.081","1.873","1.583","3.866"
PbRatio,,,,,"6.915","4.848","3.423","9.249"
EnterprisesValueRevenueRatio,"2.066","0.775","0.455","4.025","2.195","1.299","0.983","3.158"
EnterprisesValueEBITDARatio,"14.241","31.843","73.601","-7.08","-3.904","12.389","6.978","19.322"
