name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"930,011,897","1,156,301,204","1,154,829,881","2,651,832,496"
EnterpriseValue,"889,871,897","1,120,891,204","1,083,298,881","2,734,343,496"
ForwardPeRatio,"20.79","37.453","52.632","95.238"
PsRatio,"3.543","4.44","5.303","15.715"
PbRatio,"1.08","1.342","1.239","3.827"
EnterprisesValueRevenueRatio,"3.539","4.458","4.865","16.457"
EnterprisesValueEBITDARatio,"-3.689","-4.647","41.305","118.472"
