name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,07/31/1992,07/31/1991,07/31/1990
MarketCap,"1,437,728,521","1,375,955,520","790,434,720","1,301,877,720","1,307,618,923","1,306,352,100","1,698,482,830","1,834,370,550","1,277,286,400","2,247,714,563","2,184,248,948","1,430,437,222","722,276,631","452,328,694","686,945,965","293,568,621","90,960,523","220,227,685","348,238,236","117,667,562","58,646,860","65,525,156","36,992,636","47,230,410","46,022,210","23,066,581","19,734,545","36,596,250","22,669,499","18,580,459","10,490,629","25,823,087","61,263,365","33,789,772","25,342,329","89,849,461"
EnterpriseValue,"1,859,530,521","1,879,928,520","1,755,036,720","1,732,647,720","1,889,821,923","2,252,807,100","2,326,679,830","2,492,749,550","1,323,624,400","2,365,256,563","2,288,943,948","1,636,695,222","966,355,631","457,718,694","837,098,965","444,750,621","251,891,523","194,946,685","360,485,236","139,964,562","43,044,860","107,379,156","34,469,636","45,655,410","38,371,210","11,963,581","49,334,545","50,396,250","13,969,499","15,480,459","24,090,629","39,023,087","94,963,365","77,589,772","41,542,329","119,049,461"
PeRatio,"8.644",,"4.7","8.062","38.629","9.351","15.567","45","15.447","18.18","20.858","20.049","13.543","9.293","12.115",,"4.867","12.733","23.085","16.44","89.546","10.027","107.6","22.031","4.419","4.13",,"11.249","7.778",,,"19.99","15.315","10.266","18.698","8.541"
ForwardPeRatio,"8.084","7.813","6.519","8.636","12.034",,,,"16.208","15.432",,"14.993","10.235","7.236","10.741",,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"0.857","0.585","0.452","0.716",,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.486","0.437","0.266","0.528","0.575","0.423","0.582","0.682","0.533","0.984","1.013","0.892","0.552","0.375","0.647","0.374","0.139","0.43","0.711","0.36","0.283","0.288","0.195","0.258","0.264","0.159","0.17","0.341","0.204","0.153","0.061","0.124","0.317","0.193","0.171","0.506"
PbRatio,"0.872","0.915","0.487","0.876","0.998","1.037","1.438","1.657","1.317","2.54","2.92","2.824","1.724","1.264","2.263","1.747","0.47","1.267","3.011","1.435","0.876","0.972","0.664","0.863","0.884","0.562","0.525","0.971","0.691","0.626","0.349","0.618","1.52","0.913","0.752","2.782"
EnterprisesValueRevenueRatio,"0.599","0.59","0.562","0.681","0.828","0.71","0.769","0.925","0.573","1.015","1.103","1.01","0.733","0.372","0.787","0.572","0.376","0.376","0.844","0.432","0.201","0.453","0.17","0.227","0.205","0.08","0.407","0.414","0.119","0.127","0.141","0.187","0.491","0.442","0.293","0.735"
EnterprisesValueEBITDARatio,"6.34","6.387","6.127","5.604","14.893","8.184","9.331","16.889","8.407","10.168","12.582","11.876","9.537","4.952","8.154","46.338","5.78","5.16","11.164","6.967","9.761","6.326","6.084","5.267","1.724","0.979","32.89","6.631","1.838","4.184","80.302","6.728","12.662","10.345","10.386","6.614"
