name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
MarketCap,"3,888,169,881","3,369,819,175","2,523,205,304","2,881,867,717","1,245,118,289","1,200,345,815","1,047,715,646","1,012,661,815","898,422,160","767,309,055","773,565,400","1,121,777,508","626,298,621","606,575,461","582,269,193","487,961,225","436,686,757","369,990,383","512,312,507","527,580,282","307,978,506","269,890,036","136,759,153","181,677,531","87,939,687","117,312,895","144,254,171","331,037,133","120,296,272","68,404,797","123,717,090","62,997,940","53,013,826"
EnterpriseValue,"3,327,534,881","2,788,066,175","1,949,623,304","2,587,007,717","1,028,015,289","996,409,815","913,218,646","911,294,815","818,495,160","708,492,055","734,721,400","1,105,632,508","592,415,621","480,236,461","455,930,193","361,622,225","319,695,757","392,005,383","661,696,507","609,858,282","355,175,409","322,923,922","184,099,065","210,425,531","133,640,687","176,612,895","186,854,171","352,037,133","137,496,272","92,104,797","138,417,090","73,697,940","52,913,826"
PeRatio,"11.408","8.298","3.877","6.987","20.123","16.542","12.867","20.271","26.925","18.545","17.947","27.513","33.308","15.697","38","131.688","11.153","12.246","3.608","25.011","9.387","18.989","23.205","20.167","10.199","18.154","8.645","15.578","17.25","40.606","54.658","56.221","52.99"
ForwardPeRatio,,,,,,,,"23.042","22.124","15.528","16.234","19.084","15.244","14.837","22.321",,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,"2.306","2.212","1.552","1.623","1.908","1.271","1.098","1.915",,,,,,,,,,,,,,,,,,
PsRatio,"1.654","1.45","0.91","1.295","1.049","0.931","0.826","0.919","0.945","0.733","0.662","1.001","0.614","0.511","0.643","0.756","0.41","0.318","0.424","0.807","0.52","0.709","0.487","0.653","0.328","0.522","0.621","1.324","0.692","0.443","1.185","0.851","2.435"
PbRatio,"2.225","1.913","1.481","2.388","1.53","1.562","1.508","1.654","1.6","1.457","1.584","2.519","1.527","1.374","1.429","1.242","1.121","1.042","1.595","3.027","1.93","2.216","1.284","1.765","0.964","1.342","1.723","4.729","2.565","1.652","3.124","3.134","3.118"
EnterprisesValueRevenueRatio,"1.296","1.086","0.646","0.998","0.805","0.782","0.709","0.783","0.87","0.696","0.63","0.955","0.552","0.407","0.501","0.557","0.296","0.331","0.53","0.804","0.589","0.839","0.645","0.749","0.471","0.769","0.766","1.383","0.768","0.609","1.128","0.996","0.839"
EnterprisesValueEBITDARatio,"6.883","5.767","2.071","3.581","8.788","11.166","7.871","9.579","12.112","8.024","10.268","12.896","13.473","5.321","12.438","16.686","4.071","6.054","3.36","6.688","5.397","8.634","8.47","8.215","5.197","8.215","5.078","8.565","8.283","24.238","10.33","13.4","8.141"
