name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"23,538,912,254","19,357,656,562","11,808,467,189","11,130,806,392","7,813,315,984","4,359,995,779","2,572,965,368","1,402,188,378","1,267,312,189","928,337,999","1,403,462,958","837,276,922","471,767,304","284,570,071","294,319,959","272,081,495","325,831,323","906,050,564","469,080,202","431,093,031","1,930,401,737","348,005,177","11,390,836","38,416,830"
EnterpriseValue,"22,929,036,254","18,878,720,562","11,447,160,189","10,549,218,392","7,306,401,984","4,278,069,779","2,491,039,368","1,313,240,378","1,171,143,189","833,120,999","1,335,941,958","793,631,987","434,096,785","253,820,066","251,635,718","226,576,446","276,451,890","854,780,077","447,694,899","413,959,326","1,898,447,743","332,395,729","8,251,803","34,100,072"
PeRatio,"135.32","131.801","116.035",,,"293.12","101.744","101.923","83.586","46.73","71.568","49.625","33.111",,,,"88","62.565",,"77.333","102.097","72.254","57.868","80.892"
ForwardPeRatio,"75.188","62.112","60.606","81.301","94.34","60.606","57.143","126.582",,"50.761","57.471","50.761","28.653","56.818","55.249",,,,,,,,,
PegRatio,,,,,,,,,,,"1.919","1.691","0.955","1.896","1.843",,,,,,,,,
PsRatio,"15.087","13.143","11.093","11.662","11.913","9.27","6.183","4.29","5.392","5.003","9.205","6.245","4.263","3.417","3.38","2.658","3.644","9.384","7.742","8.085","29.161","13.079","1.197","6.079"
PbRatio,"14.602","12.726","9.632","9.993","8.728","8.589","5.598","8.452","8.975","6.21","11.89","9.087","5.405","3.031","2.503","2.307","2.896","7.511","4.845","4.201","19.876","12.688","1.894","6.949"
EnterprisesValueRevenueRatio,"14.666","12.075","9.62","12.218","10.729","8.059","5.93","3.82","4.366","4.21","8.12","5.758","3.783","2.819","2.895","2.173","2.978","8.486","6.611","8.679","28.067","13.592","0.838","4.976"
EnterprisesValueEBITDARatio,"117.807","96.997","51.707","-70.597","-4,362.031","861.299","70.257","62.345","32.982","21.569","36.281","22.985","16.169","54.75","113.332","63.73","35.158","37.334","-94.061","127.251","61.177","41.684","13.385","35.2"
