name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,940,972,000","1,698,980,000","1,044,459,000","368,294,802","371,456,953","806,700,186","249,222,328","391,352,740","353,238,000","1,073,490,582","567,044,001","328,512,724","242,413,969","217,888,000","641,516,420","272,960,000","317,500,000","550,000,000"
EnterpriseValue,"1,791,634,000","1,703,032,000","1,553,335,000","949,251,802","889,744,953","1,833,484,186","1,298,649,328","1,127,607,740","1,260,652,000","2,014,966,582","1,160,934,001","931,415,724","833,953,969","553,134,000","1,083,094,420","567,756,000","619,630,000","664,261,000"
PeRatio,"3.83","3.145","24.847",,"1.666",,,,"3.275","5.504","8.433",,,"70.4","33.351","6.664","6.256","7.971"
ForwardPeRatio,"3.92","4.645","3.248","3.992",,,"8.439","3.256","3.445","4.403","6.468",,,"31.25","15.674",,,
PegRatio,,,,,,,,,,,"0.995",,,"4.814","1.569",,,
PsRatio,"1.442","1.217","1.229","0.724","0.35","0.94","0.383","0.531","0.61","1.907","2.245","2.035","1.241","1.751","3.745","2.156","2.202","2.313"
PbRatio,"1.272","1.198","1.133","0.42","0.323","0.871","0.266","0.435","0.395","1.281","1.739","1.205","0.802","0.436","1.449","1.323","2.596","3.696"
EnterprisesValueRevenueRatio,"1.313","1.248","1.461","1.75","1.004","1.942","1.672","2.615","2.29","3.769","4.819","5.405","4.485","2.715","4.608","3.555","3.794","4.267"
EnterprisesValueEBITDARatio,"2.763","2.626","4.263","-9.199","3.379","7.31","9.689","14.259","6.248","7.243","9.454","15.863","-3.002","284.242","10.284","5.716","5.236","9.363"
