name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"7,160,534,710","7,157,905,944","6,060,327,990","10,026,085,525","4,404,574,881","3,010,872,426","3,457,040,450","4,824,565,769","2,811,901,445","3,121,324,253","4,782,703,049","4,056,841,708","2,927,259,983","1,794,339,328","1,940,349,106","1,305,142,593"
EnterpriseValue,"6,798,534,710","6,483,905,944","5,236,327,990","8,420,085,525","4,676,508,899","3,748,899,318","3,747,285,881","5,227,619,302","3,113,859,992","3,439,387,567","5,112,398,976","4,119,851,847","3,126,288,962","1,955,306,576","2,248,899,737","1,823,941,005"
PeRatio,,,"2.966","3.384","16.157",,"4.943","13.084","16.962","38.565","16.261","16.481","35.009","40.686","12.04",
ForwardPeRatio,"29.762","20.747","14.451","7.994","9.709","15.949","7.53","12.887","11.737","12.92",,,,,,
PsRatio,"1.125","1.096","0.716","0.955","1.103","0.86","0.788","1.281","0.915","1.056","1.493","1.281","1.023","0.623","0.709","0.54"
PbRatio,"0.986","0.928","0.775","1.36","2.098","1.554","1.482","2.328","1.742","1.967","2.601","2.367","1.97","1.163","1.111","0.843"
EnterprisesValueRevenueRatio,"1.053","1.005","0.54","0.801","1.069","1.004","0.834","1.28","0.941","1.164","1.539","1.263","1.037","0.723","0.779","0.812"
EnterprisesValueEBITDARatio,"20.174","19.24","1.633","1.859","4.562","58.299","3.745","6.081","6.294","12.865","10.449","8.826","11.351","8.531","4.809","17.394"
