name,ttm,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
MarketCap,"844,403,600","1,208,620,198","1,080,611,979","1,528,711,903","1,069,960,589","810,065,118","860,824,203","464,047,962","213,705,757","358,781,805","222,390,440"
EnterpriseValue,"825,964,600","1,196,036,198","1,145,527,979","1,651,192,903","1,130,534,589","923,345,118","916,061,203","486,904,962","268,637,757","361,496,805","217,083,440"
PeRatio,"13.247","7.128","7.751","18.707","14.511","13.728","32.512","20.696","10.504","107.218","44.646"
ForwardPeRatio,"8.203","6.821","6.649","9.775",,,,,,,
PegRatio,"0.921","0.7","0.509","0.394",,,,,,,
PsRatio,"0.703","0.883","0.978","1.998","1.487","1.292","1.9","1.692","0.859","1.417","1.191"
PbRatio,"1.362","1.937","2.362","4.518","4.366","4.396","7.075","11.885","424.862","10.547","9.902"
EnterprisesValueRevenueRatio,"0.68","0.861","0.943","1.782","1.731","1.35","1.843","1.727","1.062","1.581","1.137"
EnterprisesValueEBITDARatio,"6.792","6.907","4.79","9.507","10.665","8.084","8.512","8.546","6.473","9.591","34.289"
