name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016
MarketCap,"13,042,443,079","10,287,390,454","9,406,226,606","7,126,989,201","6,488,245,327","3,826,082,000","4,210,552,427","3,825,880,424","2,842,483,507","2,761,361,765"
EnterpriseValue,"18,779,743,079","15,114,690,454","14,107,826,606","11,932,589,201","9,292,245,327","7,294,482,000","5,387,752,427","5,072,280,424","4,149,183,507","3,964,761,765"
PeRatio,"30.889","24.668","28.962","97.83",,"31","25.019","21.845","32.619","33.638"
ForwardPeRatio,"16.42","15.748","17.331","19.841","54.348","41.667","22.472","22.779",,"36.9"
PegRatio,,,,"0.355","1.405","4.931","2.842","1.552",,
PsRatio,"0.222","0.178","0.165","0.147","0.236","0.125","0.228","0.219","0.168","0.161"
PbRatio,"3.099","2.602","2.626","2.224","3.153","2.099","3.367","3.568","3.228","3.587"
EnterprisesValueRevenueRatio,"0.32","0.292","0.248","0.262","0.346","0.289","0.292","0.291","0.248","0.252"
EnterprisesValueEBITDARatio,"13.38","12.281","12.198","17.061","39.01","16.29","12.71","13.679","12.854","12.158"
