name,ttm,12/31/2023,12/31/2022,12/31/2019,12/31/2015,12/31/2011
MarketCap,"23,456,307,437","10,084,697,145","12,642,856,104","1,609,353,308","2,985,109,200","14,695,039,140"
EnterpriseValue,"24,459,307,437","11,478,697,145","15,321,856,104","12,567,353,308","15,884,109,200","29,435,039,140"
PeRatio,"62.27","2.085",,,,
ForwardPeRatio,"27.322","20.619","4.755",,,
PegRatio,"27.359","1.717",,,,
PsRatio,"3.383","1.104",,,,
PbRatio,"2.302","0.98","2.003",,,
EnterprisesValueRevenueRatio,"6.068","1.138","1.339","1.48","1.244","2.53"
EnterprisesValueEBITDARatio,"13.108","1.821","2.752","5.522","-0.961","6.09"
